종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
009580,무림P&P,"3,850","-5","0.13","3,850","3,820","577,334","2,233,755,950","3,820","3,935","3,775","2,500",원(KRW),"62,368,324","240,118,047,400",
009200,무림페이퍼,"3,120","30","0.97","3,120","3,115","1,226,075","3,795,754,085","3,055","3,175","2,990","2,500",원(KRW),"41,609,310","129,821,047,200",
033920,무학,"7,000","20","0.29","7,000","6,990","24,646","171,623,700","7,080","7,080","6,910","200",원(KRW),"28,500,000","199,500,000,000",
008420,문배철강,"3,440","-15","0.43","3,440","3,435","426,457","1,456,691,015","3,430","3,470","3,360","500",원(KRW),"20,503,505","70,532,057,200",
025560,미래산업,"3,100","-45","1.43","3,105","3,095","50,634","157,774,860","3,110","3,145","3,090","100",원(KRW),"16,864,368","52,279,540,800",
007120,미래아이앤지,"356","1","0.28","357","356","528,081","187,890,528","357","358","354","100",원(KRW),"129,484,148","46,096,356,688",
006800,미래에셋대우,"9,830","-170","1.70","9,840","9,830","1,491,081","14,733,391,420","10,000","10,000","9,810","5,000",원(KRW),"645,316,408","6,343,460,290,640",
00680K,미래에셋대우2우B,"4,775","-25","0.52","4,775","4,770","168,128","803,685,455","4,800","4,810","4,760","5,000",원(KRW),"140,000,000","668,500,000,000",
006805,미래에셋대우우,"5,450","-30","0.55","5,450","5,440","17,581","95,448,890","5,430","5,460","5,390","5,000",원(KRW),"14,075,750","76,712,837,500",
357250,미래에셋맵스리츠,"4,850","-30","0.61","4,860","4,850","8,011","38,814,010","4,880","4,880","4,835","1,000",원(KRW),"20,100,000","97,485,000,000",
085620,미래에셋생명,"3,975","15","0.38","3,980","3,975","90,417","359,801,445","3,940","4,010","3,925","5,000",원(KRW),"177,016,189","703,639,351,275",
002840,미원상사,"111,000","0","0.00","112,000","111,000","1,709","189,699,000","111,000","111,000","111,000","500",원(KRW),"4,970,000","551,670,000,000",
268280,미원에스씨,"104,000","-500","0.48","104,000","103,500","287","30,035,000","105,000","105,000","102,500","500",원(KRW),"5,100,000","530,400,000,000",
107590,미원홀딩스,"72,900","200","0.28","73,500","72,900","1,264","92,626,100","73,800","73,800","72,900","500",원(KRW),"2,320,000","169,128,000,000",
134380,미원화학,"61,300","100","0.16","61,300","61,200","469","28,809,300","61,200","61,500","61,200","1,000",원(KRW),"2,199,268","134,815,128,400",
003650,미창석유,"67,000","-100","0.15","67,000","66,800","191","12,813,900","67,100","67,100","67,000","5,000",원(KRW),"1,739,672","116,558,024,000",
155900,바다로19호,"2,400","-35","1.44","2,400","2,395","23,749","56,523,645","2,435","2,435","2,350","5,000",원(KRW),"15,200,004","36,480,009,600",
003610,방림,"1,945","-15","0.77","1,945","1,940","42,630","82,709,980","1,960","1,980","1,930","500",원(KRW),"42,314,090","82,300,905,050",
001340,백광산업,"3,415","-70","2.01","3,415","3,410","568,191","1,945,354,805","3,490","3,510","3,390","500",원(KRW),"44,918,407","153,396,359,905",
035150,백산,"5,310","-70","1.30","5,340","5,310","53,261","284,978,510","5,400","5,450","5,310","500",원(KRW),"24,200,000","128,502,000,000",
002410,범양건영,"5,070","-40","0.78","5,070","5,060","161,554","819,387,970","5,060","5,140","5,020","1,000",원(KRW),"24,831,982","125,898,148,740",
096300,베트남개발1,"239","0","0.00","240","239","195,601","46,836,963","240","241","238","0",원(KRW),"137,680,211","32,905,570,429",
007210,벽산,"2,230","-105","4.50","2,230","2,225","2,596,573","6,018,312,210","2,420","2,420","2,200","500",원(KRW),"68,560,000","152,888,800,000",
002760,보락,"2,540","-30","1.17","2,540","2,535","358,623","913,521,195","2,565","2,570","2,530","200",원(KRW),"59,900,000","152,146,000,000",
003850,보령제약,"19,100","50","0.26","19,150","19,100","347,147","6,526,920,900","19,100","19,200","18,600","500",원(KRW),"47,620,000","909,542,000,000",
000890,보해양조,"1,045","35","3.47","1,045","1,040","8,061,245","8,372,407,235","1,015","1,060","1,000","500",원(KRW),"127,449,373","133,184,594,785",
003000,부광약품,"30,200","4,200","16.15","30,200","30,150","10,912,704","316,517,835,400","26,600","30,800","26,250","500",원(KRW),"64,837,978","1,958,106,935,600",
001270,부국증권,"22,850","150","0.66","22,900","22,800","2,251","51,345,050","22,900","22,900","22,700","5,000",원(KRW),"10,369,886","236,951,895,100",
001275,부국증권우,"20,750","0","0.00","20,750","20,700","623","12,908,600","20,700","20,750","20,700","5,000",원(KRW),"3,000,000","62,250,000,000",
026940,부국철강,"4,345","-90","2.03","4,350","4,345","145,857","636,415,935","4,475","4,475","4,305","500",원(KRW),"20,000,000","86,900,000,000",
015350,부산가스,"50,700","-400","0.78","50,700","50,600","646","32,725,900","51,500","51,500","50,300","5,000",원(KRW),"11,000,000","557,700,000,000",
011390,부산산업,"116,000","-2,000","1.69","116,500","116,000","3,014","349,809,500","117,000","117,000","115,500","5,000",원(KRW),"1,056,000","122,496,000,000",
005030,부산주공,"805","1","0.12","805","804","1,605,473","1,269,135,259","798","810","773","500",원(KRW),"44,849,517","36,103,861,185",
002070,비비안,"4,020","20","0.50","4,020","4,010","657,724","2,625,560,760","4,020","4,045","3,920","500",원(KRW),"26,735,890","107,478,277,800",
100220,비상교육,"6,730","-50","0.74","6,740","6,730","53,874","368,496,640","6,950","6,960","6,710","500",원(KRW),"12,996,741","87,468,066,930",
030790,비케이탑스,"17,050","-950","5.28","17,100","17,050","147,043","2,532,121,000","17,850","17,850","16,800","500",원(KRW),"12,715,938","216,806,742,900",
352820,빅히트,"178,000","-2,500","1.39","178,000","177,500","68,972","12,284,410,500","179,500","179,500","177,000","500",원(KRW),"35,623,760","6,341,029,280,000",
005180,빙그레,"55,400","100","0.18","55,400","55,300","23,515","1,304,018,200","55,400","55,600","55,200","5,000",원(KRW),"9,851,241","545,758,751,400",
003960,사조대림,"16,050","0","0.00","16,100","16,050","22,087","356,760,600","16,250","16,300","16,050","5,000",원(KRW),"9,164,467","147,089,695,350",
008040,사조동아원,"1,005","8","0.80","1,005","1,000","473,788","475,245,035","1,015","1,015","992","500",원(KRW),"141,144,600","141,850,323,000",
007160,사조산업,"32,100","50","0.16","32,100","32,050","8,266","265,074,500","32,050","32,350","31,900","5,000",원(KRW),"5,000,000","160,500,000,000",
014710,사조씨푸드,"6,580","200","3.13","6,580","6,560","757,221","4,985,703,790","6,570","6,700","6,520","1,000",원(KRW),"17,218,543","113,298,012,940",
006090,사조오양,"10,050","110","1.11","10,050","10,000","113,949","1,149,074,670","10,200","10,300","9,980","5,000",원(KRW),"9,422,739","94,698,526,950",
001470,삼부토건,"4,945","-15","0.30","4,945","4,935","2,320,633","11,474,550,330","4,980","5,040","4,835","1,000",원(KRW),"137,546,368","680,166,789,760",
006400,삼성SDI,"547,000","-9,000","1.62","548,000","547,000","170,621","93,316,059,000","553,000","553,000","543,000","5,000",원(KRW),"68,764,530","37,614,197,910,000",
006405,삼성SDI우,"288,000","0","0.00","288,000","286,500","8,359","2,398,032,000","288,500","289,000","284,500","5,000",원(KRW),"1,617,896","465,954,048,000",
006660,삼성공조,"6,760","-30","0.44","6,780","6,750","12,253","83,210,490","6,830","6,830","6,750","500",원(KRW),"8,126,314","54,933,882,640",
028260,삼성물산,"131,500","0","0.00","132,000","131,500","715,905","95,077,804,000","132,500","135,500","130,500","100",원(KRW),"186,887,081","24,575,651,151,500",
02826K,삼성물산우B,"120,500","500","0.42","121,000","120,500","23,256","2,832,724,500","122,000","124,000","120,500","100",원(KRW),"1,627,425","196,104,712,500",
207940,삼성바이오로직스,"812,000","-8,000","0.98","812,000","811,000","41,639","33,838,726,000","818,000","819,000","810,000","2,500",원(KRW),"66,165,000","53,725,980,000,000",
032830,삼성생명,"75,900","-100","0.13","75,900","75,800","293,254","22,297,870,500","76,500","76,700","75,100","500",원(KRW),"200,000,000","15,180,000,000,000",
018260,삼성에스디에스,"182,000","4,000","2.25","182,500","182,000","261,050","47,154,813,000","178,000","183,000","176,500","500",원(KRW),"77,377,800","14,082,759,600,000",
028050,삼성엔지니어링,"13,500","-150","1.10","13,550","13,500","820,010","11,104,369,400","13,650","13,700","13,400","5,000",원(KRW),"196,000,000","2,646,000,000,000",
009150,삼성전기,"164,500","-1,500","0.90","165,000","164,500","214,269","35,267,769,500","166,000","166,000","163,000","5,000",원(KRW),"74,693,696","12,287,112,992,000",
009155,삼성전기우,"76,600","1,000","1.32","76,600","76,500","23,238","1,772,193,200","76,600","76,900","75,200","5,000",원(KRW),"2,906,984","222,674,974,400",
005930,삼성전자,"74,000","600","0.82","74,000","73,900","11,458,946","846,914,428,700","73,600","74,500","73,200","100",원(KRW),"5,969,782,550","441,763,908,700,000",
005935,삼성전자우,"70,000","700","1.01","70,000","69,900","3,915,499","276,349,845,500","69,700","72,500","69,500","100",원(KRW),"822,886,700","57,602,069,000,000",
001360,삼성제약,"4,610","125","2.79","4,615","4,610","4,606,044","20,981,106,030","4,470","4,650","4,410","500",원(KRW),"61,549,713","283,744,176,930",
010140,삼성중공업,"7,100","-60","0.84","7,100","7,090","6,841,157","48,649,696,460","7,190","7,230","7,020","5,000",원(KRW),"630,000,000","4,473,000,000,000",
010145,삼성중공우,"374,000","-5,500","1.45","374,500","374,000","827","308,151,500","372,000","374,000","372,000","5,000",원(KRW),"114,845","42,952,030,000",
016360,삼성증권,"42,250","-150","0.35","42,250","42,200","234,668","9,889,945,750","42,350","42,450","41,650","5,000",원(KRW),"89,300,000","3,772,925,000,000",
068290,삼성출판사,"25,700","-550","2.10","25,700","25,650","142,597","3,676,128,600","26,250","26,250","25,400","500",원(KRW),"10,000,000","257,000,000,000",
029780,삼성카드,"34,400","-50","0.15","34,450","34,400","55,616","1,909,723,450","34,500","34,500","34,200","5,000",원(KRW),"115,858,891","3,985,545,850,400",
000810,삼성화재,"193,500","500","0.26","193,500","193,000","77,236","14,882,101,000","193,500","194,500","191,000","500",원(KRW),"47,374,837","9,167,030,959,500",
000815,삼성화재우,"152,500","-500","0.33","153,000","152,500","5,012","766,018,000","153,000","154,000","152,000","500",원(KRW),"3,192,000","486,780,000,000",
006110,삼아알미늄,"8,770","-220","2.45","8,770","8,750","105,711","928,233,120","8,920","8,920","8,710","500",원(KRW),"11,000,000","96,470,000,000",
145990,삼양사,"52,100","100","0.19","52,100","52,000","18,002","931,588,800","52,000","52,300","51,500","5,000",원(KRW),"10,313,449","537,330,692,900",
145995,삼양사우,"44,300","1,450","3.38","44,300","44,000","789","34,941,950","42,950","44,350","42,950","5,000",원(KRW),"370,070","16,394,101,000",
003230,삼양식품,"97,900","-600","0.61","97,900","97,800","39,466","3,865,632,300","98,500","98,500","97,500","5,000",원(KRW),"7,533,015","737,482,168,500",
002170,삼양통상,"62,400","0","0.00","62,400","62,200","2,490","154,567,300","62,400","62,400","61,600","5,000",원(KRW),"3,000,000","187,200,000,000",
272550,삼양패키징,"20,950","-100","0.48","21,050","20,950","11,729","246,377,000","20,900","21,150","20,800","5,000",원(KRW),"14,209,804","297,695,393,800",
000070,삼양홀딩스,"67,500","-100","0.15","67,600","67,500","10,093","680,176,600","68,000","68,000","67,000","5,000",원(KRW),"8,564,271","578,088,292,500",
000075,삼양홀딩스우,"47,950","-50","0.10","48,100","47,950","2,130","102,443,950","48,400","48,400","47,950","5,000",원(KRW),"304,058","14,579,581,100",
002810,삼영무역,"14,000","-50","0.36","14,000","13,950","7,803","109,117,800","14,050","14,050","13,900","500",원(KRW),"18,466,948","258,537,272,000",
005680,삼영전자,"9,850","-90","0.91","9,870","9,850","32,321","319,793,970","9,920","9,990","9,810","500",원(KRW),"20,000,000","197,000,000,000",
003720,삼영화학,"2,565","5","0.20","2,565","2,560","1,565,822","4,028,819,995","2,570","2,655","2,520","500",원(KRW),"34,000,000","87,210,000,000",
023000,삼원강재,"2,580","20","0.78","2,585","2,575","16,327","41,962,620","2,560","2,595","2,550","500",원(KRW),"40,000,000","103,200,000,000",
004380,삼익THK,"11,900","450","3.93","11,950","11,900","256,103","3,093,786,300","11,450","12,450","11,350","500",원(KRW),"21,000,000","249,900,000,000",
002450,삼익악기,"1,470","-15","1.01","1,475","1,470","139,323","205,081,755","1,485","1,485","1,465","500",원(KRW),"90,530,915","133,080,445,050",
004440,삼일씨엔에스,"10,200","230","2.31","10,200","10,150","62,040","635,499,930","9,970","10,550","9,970","1,000",원(KRW),"12,731,947","129,865,859,400",
000520,삼일제약,"20,450","-150","0.73","20,500","20,450","18,053","366,823,700","20,500","20,500","20,150","1,000",원(KRW),"6,694,896","136,910,623,200",
009770,삼정펄프,"28,950","50","0.17","28,950","28,900","2,381","68,617,550","28,700","28,950","28,700","5,000",원(KRW),"2,499,971","72,374,160,450",
005500,삼진제약,"27,650","0","0.00","27,650","27,600","21,002","581,256,950","27,400","27,900","27,400","1,000",원(KRW),"13,900,000","384,335,000,000",
004690,삼천리,"82,100","400","0.49","82,100","81,900","2,254","184,471,000","81,300","82,400","81,300","5,000",원(KRW),"4,055,025","332,917,552,500",
010960,삼호개발,"4,290","15","0.35","4,320","4,290","66,823","287,082,030","4,310","4,330","4,240","500",원(KRW),"25,000,000","107,250,000,000",
004450,삼화왕관,"39,250","-50","0.13","39,300","39,250","138","5,423,300","39,300","39,700","39,250","5,000",원(KRW),"2,154,379","84,559,375,750",
009470,삼화전기,"18,900","-50","0.26","18,900","18,850","15,610","294,366,900","18,950","19,000","18,750","1,000",원(KRW),"6,613,820","125,001,198,000",
011230,삼화전자,"4,315","-130","2.92","4,320","4,310","67,373","293,768,245","4,490","4,500","4,270","1,000",원(KRW),"10,457,940","45,126,011,100",
001820,삼화콘덴서,"56,700","-400","0.70","56,800","56,700","54,147","3,069,871,600","57,200","57,300","56,400","1,000",원(KRW),"10,395,000","589,396,500,000",
000390,삼화페인트,"8,130","-340","4.01","8,160","8,130","324,856","2,668,583,160","8,220","8,390","8,100","500",원(KRW),"26,438,751","214,947,045,630",
001290,상상인증권,"1,130","-10","0.88","1,130","1,125","53,230","60,233,035","1,145","1,145","1,125","1,000",원(KRW),"96,108,437","108,602,533,810",
041650,상신브레이크,"3,165","-15","0.47","3,165","3,155","78,327","247,310,590","3,195","3,195","3,100","500",원(KRW),"21,471,450","67,957,139,250",
075180,새론오토모티브,"5,950","440","7.99","5,950","5,940","134,221","830,808,030","5,600","6,900","5,470","500",원(KRW),"19,200,000","114,240,000,000",
007540,샘표,"48,550","1,400","2.97","48,600","48,550","18,156","873,327,850","47,100","48,850","46,800","1,000",원(KRW),"2,875,800","139,620,090,000",
248170,샘표식품,"46,050","1,050","2.33","46,050","45,950","24,151","1,105,258,900","45,000","46,400","44,750","500",원(KRW),"4,568,286","210,369,570,300",
007860,서연,"10,300","100","0.98","10,300","10,250","361,765","3,687,839,200","10,200","10,500","9,890","500",원(KRW),"23,479,844","241,842,393,200",
200880,서연이화,"7,800","240","3.17","7,820","7,800","328,204","2,523,484,200","7,510","7,800","7,510","500",원(KRW),"27,028,437","210,821,808,600",
017390,서울가스,"102,500","2,000","1.99","102,500","102,000","1,929","200,255,200","108,000","115,000","99,500","5,000",원(KRW),"5,000,000","512,500,000,000",
004410,서울식품,"296","17","6.09","296","295","91,854,447","28,009,949,453","309","324","292","100",원(KRW),"345,202,200","102,179,851,200",
004415,서울식품우,"6,830","150","2.25","6,860","6,830","58,566","410,358,050","7,000","7,070","6,830","100",원(KRW),"2,224,500","15,193,335,000",
021050,서원,"2,910","-50","1.69","2,910","2,905","245,544","713,718,930","2,960","2,980","2,885","500",원(KRW),"47,474,590","138,151,056,900",
008490,서흥,"48,350","-150","0.31","48,400","48,350","9,620","465,320,650","48,700","48,800","48,150","500",원(KRW),"11,569,113","559,366,613,550",
007610,선도전기,"3,050","-40","1.29","3,060","3,050","54,579","167,281,130","3,085","3,095","3,030","500",원(KRW),"18,000,000","54,900,000,000",
136490,선진,"10,750","50","0.47","10,800","10,700","83,113","890,497,050","10,750","10,850","10,600","500",원(KRW),"23,779,604","255,630,743,000",
002820,선창산업,"4,545","-20","0.44","4,565","4,520","2,365","10,722,390","4,600","4,600","4,505","1,000",원(KRW),"12,607,989","57,303,310,005",
014910,성문전자,"1,925","-5","0.26","1,925","1,920","69,547","133,380,915","1,930","1,930","1,910","500",원(KRW),"19,486,857","37,512,199,725",
014915,성문전자우,"10,250","-1,050","9.29","10,300","10,250","11,025","115,711,800","11,400","11,400","10,250","500",원(KRW),"600,000","6,150,000,000",
003080,성보화학,"4,575","80","1.78","4,575","4,525","95,406","437,238,295","4,495","4,750","4,450","500",원(KRW),"20,020,000","91,591,500,000",
004980,성신양회,"7,570","-50","0.66","7,580","7,570","155,242","1,163,790,270","7,700","7,700","7,300","5,000",원(KRW),"24,516,073","185,586,672,610",
004985,성신양회우,"14,400","-500","3.36","14,600","14,400","7,284","105,413,350","15,150","15,150","14,400","5,000",원(KRW),"735,645","10,593,288,000",
011300,성안,"377","2","0.53","377","376","40,930","15,502,631","375","385","375","500",원(KRW),"56,857,860","21,435,413,220",
000180,성창기업지주,"1,965","-30","1.50","1,970","1,960","106,284","208,846,255","1,980","1,995","1,950","500",원(KRW),"69,751,600","137,061,894,000",
002420,세기상사,"61,600","0","0.00","0","0","0","0","0","0","0","5,000",원(KRW),"407,592","25,107,667,200",
004360,세방,"10,450","-200","1.88","10,500","10,450","126,759","1,341,795,250","10,650","10,750","10,400","500",원(KRW),"19,308,690","201,775,810,500",
004365,세방우,"6,440","0","0.00","6,440","6,330","325","2,054,120","6,320","6,440","6,320","500",원(KRW),"3,689,250","23,758,770,000",
004490,세방전지,"41,700","-1,700","3.92","41,750","41,700","53,419","2,241,724,950","43,400","43,500","41,500","500",원(KRW),"14,000,000","583,800,000,000",
001430,세아베스틸,"10,600","-100","0.93","10,650","10,600","134,461","1,429,145,100","10,750","10,800","10,550","5,000",원(KRW),"35,862,119","380,138,461,400",
306200,세아제강,"87,400","900","1.04","87,500","87,400","5,306","464,246,800","86,500","88,200","86,500","5,000",원(KRW),"2,836,300","247,892,620,000",
003030,세아제강지주,"45,400","200","0.44","45,400","45,300","1,914","86,766,400","45,250","45,500","45,050","5,000",원(KRW),"4,141,657","188,031,227,800",
019440,세아특수강,"11,900","-150","1.24","11,950","11,900","12,368","146,859,350","12,050","12,050","11,700","5,000",원(KRW),"8,570,000","101,983,000,000",
058650,세아홀딩스,"78,900","0","0.00","79,000","78,900","213","16,868,900","79,800","79,900","78,900","5,000",원(KRW),"4,000,000","315,600,000,000",
013000,세우글로벌,"3,195","-35","1.08","3,200","3,195","318,114","1,016,880,950","3,260","3,260","3,165","500",원(KRW),"28,705,031","91,712,574,045",
091090,세원셀론텍,"3,140","50","1.62","3,150","3,140","630,198","1,963,038,440","3,105","3,175","3,045","500",원(KRW),"62,435,511","196,047,504,540",
021820,세원정공,"8,090","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"10,000,000","80,900,000,000",
067830,세이브존I&C,"2,920","-30","1.02","2,920","2,895","8,360","24,279,240","2,935","2,935","2,895","1,000",원(KRW),"41,040,895","119,839,413,400",
033530,세종공업,"8,380","-110","1.30","8,380","8,370","115,075","961,077,210","8,490","8,490","8,310","500",원(KRW),"27,765,096","232,671,504,480",
075580,세진중공업,"6,580","-60","0.90","6,590","6,580","219,786","1,448,027,410","6,620","6,680","6,360","500",원(KRW),"56,849,456","374,069,420,480",
027970,세하,"1,875","0","0.00","1,880","1,875","1,055,627","2,017,268,710","1,915","1,945","1,870","1,000",원(KRW),"57,562,997","107,930,619,375",
145210,세화아이엠씨,"577","-11","1.87","578","577","1,174,682","680,742,810","590","593","573","500",원(KRW),"151,569,422","87,455,556,494",
308170,센트랄모텍,"21,100","100","0.48","21,100","21,050","25,535","539,439,650","21,200","21,250","21,000","500",원(KRW),"8,610,000","181,671,000,000",
012600,센트럴인사이트,"9,410","-430","4.37","9,410","9,370","209,738","1,952,174,130","9,510","9,790","9,090","500",원(KRW),"10,695,682","100,646,367,620",
068270,셀트리온,"366,000","5,000","1.39","366,000","365,500","660,335","242,258,459,000","366,500","370,500","363,000","1,000",원(KRW),"134,997,805","49,409,196,630,000",
004430,송원산업,"16,550","-400","2.36","16,600","16,550","445,086","7,416,402,200","16,950","17,050","16,450","500",원(KRW),"24,000,000","397,200,000,000",
017550,수산중공업,"3,595","-115","3.10","3,600","3,595","1,330,114","4,802,451,215","3,665","3,665","3,575","500",원(KRW),"53,985,163","194,076,660,985",
053210,스카이라이프,"8,810","120","1.38","8,820","8,810","56,279","496,153,020","8,740","8,900","8,710","2,500",원(KRW),"47,821,966","421,311,520,460",
134790,시디즈,"53,400","-2,300","4.13","53,400","53,300","17,014","912,997,600","55,100","55,200","52,900","500",원(KRW),"2,000,000","106,800,000,000",
016590,신대양제지,"62,900","-1,300","2.02","63,000","62,900","12,348","791,093,200","64,200","65,200","62,900","5,000",원(KRW),"4,029,782","253,473,287,800",
029530,신도리코,"25,500","400","1.59","25,500","25,450","9,761","248,541,450","25,300","25,650","25,200","5,000",원(KRW),"10,080,029","257,040,739,500",
004970,신라교역,"9,290","0","0.00","9,300","9,290","21,581","200,645,820","9,300","9,360","9,240","500",원(KRW),"16,000,000","148,640,000,000",
011930,신성이엔지,"3,840","-10","0.26","3,845","3,840","5,184,594","20,037,949,375","3,905","3,910","3,825","500",원(KRW),"200,784,007","771,010,586,880",
005390,신성통상,"1,765","-10","0.56","1,765","1,760","513,829","903,202,265","1,775","1,775","1,750","500",원(KRW),"143,708,390","253,645,308,350",
004170,신세계,"244,500","-8,500","3.36","245,000","244,500","122,830","30,132,605,500","247,000","249,000","243,000","5,000",원(KRW),"9,845,181","2,407,146,754,500",
035510,신세계 I&C,"126,000","1,000","0.80","126,000","125,500","4,707","589,062,500","126,000","126,000","124,500","5,000",원(KRW),"1,720,000","216,720,000,000",
034300,신세계건설,"24,250","-50","0.21","24,300","24,250","47,578","1,165,992,500","24,600","25,050","24,050","5,000",원(KRW),"4,000,000","97,000,000,000",
031430,신세계인터내셔날,"165,000","-3,000","1.79","165,000","164,500","45,394","7,452,326,500","166,000","166,500","162,500","5,000",원(KRW),"7,140,000","1,178,100,000,000",
031440,신세계푸드,"64,200","600","0.94","64,200","64,100","8,286","529,009,900","63,600","64,600","62,900","5,000",원(KRW),"3,872,480","248,613,216,000",
006880,신송홀딩스,"3,860","0","0.00","3,865","3,860","12,181","46,850,900","3,910","3,910","3,825","500",원(KRW),"11,828,858","45,659,391,880",
005800,신영와코루,"107,000","-2,500","2.28","107,000","106,500","85","9,152,000","109,500","109,500","106,000","5,000",원(KRW),"900,000","96,300,000,000",
001720,신영증권,"53,000","0","0.00","53,100","52,800","2,672","141,894,200","52,700","53,500","51,900","5,000",원(KRW),"9,386,237","497,470,561,000",
001725,신영증권우,"50,700","100","0.20","50,800","50,600","196","9,945,400","50,600","50,900","50,600","5,000",원(KRW),"7,053,763","357,625,784,100",
009270,신원,"1,440","-5","0.35","1,440","1,435","213,291","306,291,835","1,445","1,450","1,420","500",원(KRW),"85,042,499","122,461,198,560",
009275,신원우,"41,700","-150","0.36","41,700","41,200","47","1,939,000","41,300","41,700","41,200","500",원(KRW),"90,740","3,783,858,000",
002700,신일전자,"1,855","-5","0.27","1,860","1,855","487,065","904,564,175","1,870","1,870","1,840","500",원(KRW),"71,047,521","131,793,151,455",
019170,신풍제약,"164,000","7,000","4.46","164,000","163,500","3,287,093","528,856,530,000","151,500","168,000","151,000","500",원(KRW),"52,984,990","8,689,538,360,000",
019175,신풍제약우,"160,000","3,000","1.91","160,000","159,500","70,209","11,206,074,000","153,000","166,500","148,500","500",원(KRW),"2,200,000","352,000,000,000",
002870,신풍제지,"4,340","310","7.69","4,345","4,340","24,611,149","109,455,874,575","4,025","4,735","4,020","500",원(KRW),"34,958,700","151,720,758,000",
293940,신한알파리츠,"7,070","-60","0.84","7,080","7,070","43,474","308,140,520","7,130","7,150","7,060","1,000",원(KRW),"52,330,123","369,973,969,610",
055550,신한지주,"34,200","-350","1.01","34,250","34,200","1,753,212","60,319,560,750","34,300","34,750","34,100","5,000",원(KRW),"516,526,835","17,665,217,757,000",
001770,신화실업,"20,550","-150","0.72","20,550","20,400","4,204","86,053,400","20,550","20,600","20,400","5,000",원(KRW),"1,214,878","24,965,742,900",
004080,신흥,"11,650","-250","2.10","11,750","11,650","5,728","67,273,400","11,900","11,900","11,600","500",원(KRW),"9,600,000","111,840,000,000",
102280,쌍방울,"657","-1","0.15","657","656","1,692,888","1,116,328,754","665","665","655","500",원(KRW),"239,359,627","157,259,274,939",
003410,쌍용양회,"7,170","-80","1.10","7,170","7,160","1,408,936","10,137,917,080","7,200","7,330","7,110","100",원(KRW),"503,859,595","3,612,673,296,150",
003620,쌍용차,"3,775","-50","1.31","3,775","3,770","310,188","1,170,253,535","3,825","3,825","3,740","5,000",원(KRW),"149,840,002","565,646,007,550",
004770,써니전자,"4,070","-70","1.69","4,070","4,065","291,974","1,190,915,250","4,135","4,140","4,055","500",원(KRW),"34,845,011","141,819,194,770",
015540,쎌마테라퓨틱스,"5,690","30","0.53","5,700","5,680","124,760","696,665,440","5,660","5,790","5,420","500",원(KRW),"11,409,704","64,921,215,760",
004920,씨아이테크,"901","4","0.45","901","900","82,306","74,599,265","915","918","898","500",원(KRW),"25,070,772","22,588,765,572",
112610,씨에스윈드,"153,500","10,500","7.34","153,500","153,000","268,560","40,534,369,000","143,000","156,500","141,000","500",원(KRW),"17,285,715","2,653,357,252,500",
008700,아남전자,"2,310","-40","1.70","2,310","2,305","684,865","1,584,884,470","2,360","2,360","2,290","500",원(KRW),"77,124,820","178,158,334,200",
002790,아모레G,"56,500","-1,900","3.25","56,600","56,500","147,519","8,383,721,400","57,700","58,000","56,300","500",원(KRW),"82,458,180","4,658,887,170,000",
00279K,아모레G3우(전환),"35,900","-1,100","2.97","35,950","35,800","2,851","102,579,250","36,650","36,700","35,700","500",원(KRW),"7,092,200","254,609,980,000",
002795,아모레G우,"20,600","-650","3.06","20,650","20,600","26,055","537,707,750","21,050","21,150","20,200","500",원(KRW),"6,443,770","132,741,662,000",
090430,아모레퍼시픽,"212,000","-4,000","1.85","212,000","211,500","139,274","29,301,625,500","213,500","214,500","208,000","500",원(KRW),"58,458,490","12,393,199,880,000",
090435,아모레퍼시픽우,"61,300","-1,300","2.08","61,400","61,300","66,701","4,089,705,100","62,000","62,100","60,700","500",원(KRW),"10,557,830","647,194,979,000",
002030,아세아,"90,700","-1,400","1.52","90,800","90,700","2,208","201,980,500","92,400","93,100","90,700","5,000",원(KRW),"2,191,024","198,725,876,800",
183190,아세아시멘트,"74,600","-1,300","1.71","74,600","74,500","3,863","291,001,000","75,900","76,800","74,500","5,000",원(KRW),"3,895,809","290,627,351,400",
002310,아세아제지,"37,800","-150","0.40","37,850","37,750","56,006","2,132,159,150","38,350","39,350","37,400","5,000",원(KRW),"8,956,502","338,555,775,600",
267850,아시아나IDT,"26,150","-1,650","5.94","26,200","26,150","268,271","7,095,072,500","27,800","27,850","26,000","500",원(KRW),"11,100,000","290,265,000,000",
020560,아시아나항공,"4,530","-490","9.76","4,535","4,530","13,796,777","64,324,113,050","4,950","4,970","4,445","5,000",원(KRW),"223,235,294","1,011,255,881,820",
122900,아이마켓코리아,"9,520","-170","1.75","9,540","9,520","89,364","850,267,510","9,600","9,620","9,450","500",원(KRW),"35,393,340","336,944,596,800",
010780,아이에스동서,"51,500","-900","1.72","51,500","51,400","97,177","5,045,254,400","52,200","52,900","51,200","500",원(KRW),"30,892,606","1,590,969,209,000",
033660,아주캐피탈,"13,000","-300","2.26","13,050","13,000","31,257","406,417,250","13,150","13,150","12,900","5,000",원(KRW),"57,545,890","748,096,570,000",
