일자2,광역시도,확진자
2020-10-30,검역,1741
2020-10-30,경기,5376
2020-10-30,경남,315
2020-10-30,경북,1587
2020-10-30,광주,511
2020-10-30,대구,7165
2020-10-30,대전,442
2020-10-30,부산,590
2020-10-30,서울,5960
2020-10-30,세종,79
2020-10-30,울산,163
2020-10-30,인천,1042
2020-10-30,전남,185
2020-10-30,전북,166
2020-10-30,제주,59
2020-10-30,충남,536
2020-10-30,충북,189
2020-10-30,합계,26385
2020-10-31,강원,279
2020-10-31,검역,1766
2020-10-31,경기,5403
2020-10-31,경남,316
2020-10-31,경북,1587
2020-10-31,광주,511
2020-10-31,대구,7174
2020-10-31,대전,442
2020-10-31,부산,592
2020-10-31,서울,6011
2020-10-31,세종,82
2020-10-31,울산,163
2020-10-31,인천,1045
2020-10-31,전남,185
2020-10-31,전북,166
2020-10-31,제주,59
2020-10-31,충남,541
2020-10-31,충북,189
2020-10-31,합계,26511
2020-11-01,강원,282
2020-11-01,검역,1780
2020-11-01,경기,5441
2020-11-01,경남,318
2020-11-01,경북,1587
2020-11-01,광주,514
2020-11-01,대구,7176
2020-11-01,대전,442
2020-11-01,부산,592
2020-11-01,서울,6056
2020-11-01,세종,82
2020-11-01,울산,163
2020-11-01,인천,1049
2020-11-01,전남,188
2020-11-01,전북,166
2020-11-01,제주,59
2020-11-01,충남,550
2020-11-01,충북,190
2020-11-01,합계,26635
2020-11-02,강원,283
2020-11-02,검역,1787
2020-11-02,경기,5482
2020-11-02,경남,319
2020-11-02,경북,1588
2020-11-02,광주,514
2020-11-02,대구,7179
2020-11-02,대전,442
2020-11-02,부산,592
2020-11-02,서울,6081
2020-11-02,세종,82
2020-11-02,울산,164
2020-11-02,인천,1051
2020-11-02,전남,190
2020-11-02,전북,166
2020-11-02,제주,59
2020-11-02,충남,561
2020-11-02,충북,192
2020-11-02,합계,26732
2020-11-03,강원,284
2020-11-03,검역,1799
2020-11-03,경기,5509
2020-11-03,경남,320
2020-11-03,경북,1588
2020-11-03,광주,516
2020-11-03,대구,7179
2020-11-03,대전,442
2020-11-03,부산,593
2020-11-03,서울,6103
2020-11-03,세종,82
2020-11-03,울산,164
2020-11-03,인천,1052
2020-11-03,전남,190
2020-11-03,전북,166
2020-11-03,제주,59
2020-11-03,충남,568
2020-11-03,충북,193
2020-11-03,합계,26807
2020-11-04,강원,284
2020-11-04,검역,1809
2020-11-04,경기,5552
2020-11-04,경남,320
2020-11-04,경북,1590
2020-11-04,광주,516
2020-11-04,대구,7181
2020-11-04,대전,443
2020-11-04,부산,594
2020-11-04,서울,6145
2020-11-04,세종,82
2020-11-04,울산,165
2020-11-04,인천,1056
2020-11-04,전남,190
2020-11-04,전북,166
2020-11-04,제주,60
2020-11-04,충남,578
2020-11-04,충북,193
2020-11-04,합계,26924
2020-11-05,강원,285
2020-11-05,검역,1816
2020-11-05,경기,5579
2020-11-05,경남,325
2020-11-05,경북,1590
2020-11-05,광주,516
2020-11-05,대구,7183
2020-11-05,대전,443
2020-11-05,부산,598
2020-11-05,서울,6195
2020-11-05,세종,82
2020-11-05,울산,165
2020-11-05,인천,1061
2020-11-05,전남,190
2020-11-05,전북,166
2020-11-05,제주,60
2020-11-05,충남,601
2020-11-05,충북,195
2020-11-05,합계,27050
2020-11-06,강원,292
2020-11-06,검역,1827
2020-11-06,경기,5626
2020-11-06,경남,338
2020-11-06,경북,1591
2020-11-06,광주,516
2020-11-06,대구,7183
2020-11-06,대전,443
2020-11-06,부산,598
2020-11-06,서울,6235
2020-11-06,세종,82
2020-11-06,울산,165
2020-11-06,인천,1061
2020-11-06,전남,190
2020-11-06,전북,167
2020-11-06,제주,60
2020-11-06,충남,626
2020-11-06,충북,195
2020-11-06,합계,27195
2020-11-07,강원,296
2020-11-07,검역,1835
2020-11-07,경기,5647
2020-11-07,경남,343
2020-11-07,경북,1591
2020-11-07,광주,516
2020-11-07,대구,7184
2020-11-07,대전,444
2020-11-07,부산,600
2020-11-07,서울,6272
2020-11-07,세종,82
2020-11-07,울산,165
2020-11-07,인천,1062
2020-11-07,전남,190
2020-11-07,전북,167
2020-11-07,제주,60
2020-11-07,충남,635
2020-11-07,충북,195
2020-11-07,합계,27284
2020-11-08,강원,305
2020-11-08,검역,1849
2020-11-08,경기,5672
2020-11-08,경남,353
2020-11-08,경북,1593
2020-11-08,광주,518
2020-11-08,대구,7191
2020-11-08,대전,445
2020-11-08,부산,600
2020-11-08,서울,6326
2020-11-08,세종,82
2020-11-08,울산,166
2020-11-08,인천,1065
2020-11-08,전남,194
2020-11-08,전북,167
2020-11-08,제주,60
2020-11-08,충남,644
2020-11-08,충북,197
2020-11-08,합계,27427
2020-11-09,강원,316
2020-11-09,검역,1860
2020-11-09,경기,5694
2020-11-09,경남,357
2020-11-09,경북,1594
2020-11-09,광주,519
2020-11-09,대구,7197
2020-11-09,대전,445
2020-11-09,부산,602
2020-11-09,서울,6372
2020-11-09,세종,82
2020-11-09,울산,166
2020-11-09,인천,1067
2020-11-09,전남,196
2020-11-09,전북,171
2020-11-09,제주,60
2020-11-09,충남,654
2020-11-09,충북,201
2020-11-09,합계,27553
2020-11-10,강원,319
2020-11-10,검역,1868
2020-11-10,경기,5727
2020-11-10,경남,359
2020-11-10,경북,1595
2020-11-10,광주,524
2020-11-10,대구,7198
2020-11-10,대전,445
2020-11-10,부산,603
2020-11-10,서울,6407
2020-11-10,세종,82
2020-11-10,울산,166
2020-11-10,인천,1070
2020-11-10,전남,198
2020-11-10,전북,171
2020-11-10,제주,60
2020-11-10,충남,658
2020-11-10,충북,203
2020-11-10,합계,27653
2020-11-11,강원,328
2020-11-11,검역,1876
2020-11-11,경기,5780
2020-11-11,경남,370
2020-11-11,경북,1595
2020-11-11,광주,528
2020-11-11,대구,7198
2020-11-11,대전,446
2020-11-11,부산,606
2020-11-11,서울,6452
2020-11-11,세종,82
2020-11-11,울산,166
2020-11-11,인천,1071
2020-11-11,전남,199
2020-11-11,전북,172
2020-11-11,제주,60
2020-11-11,충남,665
2020-11-11,충북,205
2020-11-11,합계,27799
2020-11-12,강원,334
2020-11-12,검역,1885
2020-11-12,경기,5815
2020-11-12,경남,374
2020-11-12,경북,1596
2020-11-12,광주,534
2020-11-12,대구,7201
2020-11-12,대전,448
2020-11-12,부산,608
2020-11-12,서울,6505
2020-11-12,세종,82
2020-11-12,울산,167
2020-11-12,인천,1073
2020-11-12,전남,207
2020-11-12,전북,172
2020-11-12,제주,61
2020-11-12,충남,674
2020-11-12,충북,206
2020-11-12,합계,27942
2020-11-13,강원,357
2020-11-13,검역,1899
2020-11-13,경기,5862
2020-11-13,경남,377
2020-11-13,경북,1596
2020-11-13,광주,539
2020-11-13,대구,7202
2020-11-13,대전,448
2020-11-13,부산,608
2020-11-13,서울,6579
2020-11-13,세종,83
2020-11-13,울산,167
2020-11-13,인천,1077
2020-11-13,전남,216
2020-11-13,전북,172
2020-11-13,제주,62
2020-11-13,충남,682
2020-11-13,충북,207
2020-11-13,합계,28133
2020-11-14,강원,375
2020-11-14,검역,1920
2020-11-14,경기,5911
2020-11-14,경남,381
2020-11-14,경북,1596
2020-11-14,광주,547
2020-11-14,대구,7202
2020-11-14,대전,450
2020-11-14,부산,612
2020-11-14,서울,6648
2020-11-14,세종,84
2020-11-14,울산,167
2020-11-14,인천,1078
2020-11-14,전남,229
2020-11-14,전북,176
2020-11-14,제주,62
2020-11-14,충남,693
2020-11-14,충북,207
2020-11-14,합계,28338
2020-11-15,강원,394
2020-11-15,검역,1938
2020-11-15,경기,5956
2020-11-15,경남,384
2020-11-15,경북,1598
2020-11-15,광주,556
2020-11-15,대구,7203
2020-11-15,대전,450
2020-11-15,부산,612
2020-11-15,서울,6733
2020-11-15,세종,84
2020-11-15,울산,167
2020-11-15,인천,1080
2020-11-15,전남,238
2020-11-15,전북,178
2020-11-15,제주,62
2020-11-15,충남,698
2020-11-15,충북,215
2020-11-15,합계,28546
2020-11-16,강원,414
2020-11-16,검역,1961
2020-11-16,경기,5998
2020-11-16,경남,388
2020-11-16,경북,1612
2020-11-16,광주,560
2020-11-16,대구,7203
2020-11-16,대전,453
2020-11-16,부산,612
2020-11-16,서울,6813
2020-11-16,세종,85
2020-11-16,울산,167
2020-11-16,인천,1090
2020-11-16,전남,248
2020-11-16,전북,179
2020-11-16,제주,63
2020-11-16,충남,704
2020-11-16,충북,218
2020-11-16,합계,28768
2020-11-17,강원,427
2020-11-17,검역,1969
2020-11-17,경기,6050
2020-11-17,경남,391
2020-11-17,경북,1615
2020-11-17,광주,578
2020-11-17,대구,7206
2020-11-17,대전,454
2020-11-17,부산,612
2020-11-17,서울,6903
2020-11-17,세종,86
2020-11-17,울산,167
2020-11-17,인천,1103
2020-11-17,전남,264
2020-11-17,전북,179
2020-11-17,제주,63
2020-11-17,충남,713
2020-11-17,충북,218
2020-11-17,합계,28998
2020-11-18,강원,432
2020-11-18,검역,2019
2020-11-18,경기,6137
2020-11-18,경남,400
2020-11-18,경북,1631
2020-11-18,광주,587
2020-11-18,대구,7208
2020-11-18,대전,455
2020-11-18,부산,617
2020-11-18,서울,6995
2020-11-18,세종,86
2020-11-18,울산,170
2020-11-18,인천,1115
2020-11-18,전남,279
2020-11-18,전북,179
2020-11-18,제주,63
2020-11-18,충남,720
2020-11-18,충북,218
2020-11-18,합계,29283
2020-11-19,강원,452
2020-11-19,검역,2058
2020-11-19,경기,6201
2020-11-19,경남,428
2020-11-19,경북,1639
2020-11-19,광주,595
2020-11-19,대구,7210
2020-11-19,대전,456
2020-11-19,부산,622
2020-11-19,서울,7104
2020-11-19,세종,86
2020-11-19,울산,170
2020-11-19,인천,1127
2020-11-19,전남,307
2020-11-19,전북,181
2020-11-19,제주,63
2020-11-19,충남,733
2020-11-19,충북,222
2020-11-19,합계,29608
2020-11-20,강원,476
2020-11-20,검역,2081
2020-11-20,경기,6274
2020-11-20,경남,446
2020-11-20,경북,1649
2020-11-20,광주,599
2020-11-20,대구,7211
2020-11-20,대전,456
2020-11-20,부산,624
2020-11-20,서울,7236
2020-11-20,세종,86
2020-11-20,울산,170
2020-11-20,인천,1157
2020-11-20,전남,321
2020-11-20,전북,194
2020-11-20,제주,65
2020-11-20,충남,748
2020-11-20,충북,224
2020-11-20,합계,29956
2020-11-21,강원,491
2020-11-21,검역,2090
2020-11-21,경기,6367
2020-11-21,경남,457
2020-11-21,경북,1657
2020-11-21,광주,606
2020-11-21,대구,7212
2020-11-21,대전,457
2020-11-21,부산,631
2020-11-21,서울,7392
2020-11-21,세종,86
2020-11-21,울산,171
2020-11-21,인천,1179
2020-11-21,전남,340
2020-11-21,전북,208
2020-11-21,제주,65
2020-11-21,충남,769
2020-11-21,충북,225
2020-11-21,합계,30342
2020-11-22,강원,504
2020-11-22,검역,2110
2020-11-22,경기,6442
2020-11-22,경남,476
2020-11-22,경북,1663
2020-11-22,광주,614
2020-11-22,대구,7213
2020-11-22,대전,457
2020-11-22,부산,632
2020-11-22,서울,7513
2020-11-22,세종,86
2020-11-22,울산,172
2020-11-22,인천,1206
2020-11-22,전남,353
2020-11-22,전북,220
2020-11-22,제주,65
2020-11-22,충남,782
2020-11-22,충북,225
2020-11-22,합계,30672
2020-11-23,강원,516
2020-11-23,검역,2115
2020-11-23,경기,6518
2020-11-23,경남,478
2020-11-23,경북,1667
2020-11-23,광주,615
2020-11-23,대구,7215
2020-11-23,대전,460
2020-11-23,부산,637
2020-11-23,서울,7625
2020-11-23,세종,87
2020-11-23,울산,173
2020-11-23,인천,1229
2020-11-23,전남,358
2020-11-23,전북,229
2020-11-23,제주,66
2020-11-23,충남,791
2020-11-23,충북,225
2020-11-23,합계,30943
2020-11-24,강원,562
2020-11-24,검역,2125
2020-11-24,경기,6599
2020-11-24,경남,481
2020-11-24,경북,1676
2020-11-24,광주,618
2020-11-24,대구,7218
2020-11-24,대전,460
2020-11-24,부산,643
2020-11-24,서울,7758
2020-11-24,세종,89
2020-11-24,울산,175
2020-11-24,인천,1246
2020-11-24,전남,365
2020-11-24,전북,244
2020-11-24,제주,67
2020-11-24,충남,799
2020-11-24,충북,228
2020-11-24,합계,31292
2020-11-25,강원,575
2020-11-25,검역,2132
2020-11-25,경기,6681
2020-11-25,경남,492
2020-11-25,경북,1679
2020-11-25,광주,632
2020-11-25,대구,7223
2020-11-25,대전,464
2020-11-25,부산,661
2020-11-25,서울,7900
2020-11-25,세종,89
2020-11-25,울산,178
2020-11-25,인천,1286
2020-11-25,전남,373
2020-11-25,전북,252
2020-11-25,제주,70
2020-11-25,충남,817
2020-11-25,충북,231
2020-11-25,합계,31674
2020-11-26,강원,583
2020-11-26,검역,2144
2020-11-26,경기,6864
2020-11-26,경남,537
2020-11-26,경북,1681
2020-11-26,광주,646
2020-11-26,대구,7224
2020-11-26,대전,465
2020-11-26,부산,683
2020-11-26,서울,8113
2020-11-26,세종,93
2020-11-26,울산,185
2020-11-26,인천,1305
2020-11-26,전남,382
2020-11-26,전북,268
2020-11-26,제주,73
2020-11-26,충남,833
2020-11-26,충북,239
2020-11-26,합계,32255
2020-11-27,강원,592
2020-11-27,검역,2161
2020-11-27,경기,6981
2020-11-27,경남,576
2020-11-27,경북,1684
2020-11-27,광주,659
2020-11-27,대구,7224
2020-11-27,대전,470
2020-11-27,부산,707
2020-11-27,서울,8317
2020-11-27,세종,96
2020-11-27,울산,192
2020-11-27,인천,1330
2020-11-27,전남,393
2020-11-27,전북,292
2020-11-27,제주,76
2020-11-27,충남,864
2020-11-27,충북,259
2020-11-27,합계,32873
2020-11-28,강원,625
2020-11-28,검역,2162
2020-11-28,경기,7107
2020-11-28,경남,590
2020-11-28,경북,1689
2020-11-28,광주,675
2020-11-28,대구,7225
2020-11-28,대전,483
2020-11-28,부산,735
2020-11-28,서울,8494
2020-11-28,세종,96
2020-11-28,울산,195
2020-11-28,인천,1354
2020-11-28,전남,400
2020-11-28,전북,301
2020-11-28,제주,78
2020-11-28,충남,881
2020-11-28,충북,283
2020-11-28,합계,33313
2020-11-29,강원,644
2020-11-29,검역,2181
2020-11-29,경기,7200
2020-11-29,경남,605
2020-11-29,경북,1700
2020-11-29,광주,683
2020-11-29,대구,7228
2020-11-29,대전,489
2020-11-29,부산,757
2020-11-29,서울,8652
2020-11-29,세종,99
2020-11-29,울산,195
2020-11-29,인천,1375
2020-11-29,전남,420
2020-11-29,전북,318
2020-11-29,제주,79
2020-11-29,충남,894
2020-11-29,충북,305
2020-11-29,합계,33763
2020-11-30,강원,652
2020-11-30,검역,2130
2020-11-30,경기,7277
2020-11-30,경남,625
2020-11-30,경북,1704
2020-11-30,광주,696
2020-11-30,대구,7232
2020-11-30,대전,494
2020-11-30,부산,809
2020-11-30,서울,8811
2020-11-30,세종,100
2020-11-30,울산,198
2020-11-30,인천,1409
2020-11-30,전남,424
2020-11-30,전북,334
2020-11-30,제주,80
2020-11-30,충남,899
2020-11-30,충북,327
2020-11-30,합계,34201
2020-12-01,강원,661
2020-12-01,검역,2144
2020-12-01,경기,7373
2020-12-01,경남,636
2020-12-01,경북,1715
2020-12-01,광주,718
2020-12-01,대구,7243
2020-12-01,대전,504
2020-12-01,부산,840
2020-12-01,서울,8966
2020-12-01,세종,102
2020-12-01,울산,201
2020-12-01,인천,1425
2020-12-01,전남,426
2020-12-01,전북,343
2020-12-01,제주,81
2020-12-01,충남,915
2020-12-01,충북,359
2020-12-01,합계,34652
2020-12-02,강원,673
2020-12-02,검역,2150
2020-12-02,경기,7517
2020-12-02,경남,643
2020-12-02,경북,1720
2020-12-02,광주,728
2020-12-02,대구,7247
2020-12-02,대전,509
2020-12-02,부산,872
2020-12-02,서울,9159
2020-12-02,세종,109
2020-12-02,울산,211
2020-12-02,인천,1448
2020-12-02,전남,427
2020-12-02,전북,369
2020-12-02,제주,83
2020-12-02,충남,923
2020-12-02,충북,375
2020-12-02,합계,35163
2020-12-03,강원,681
2020-12-03,검역,2163
2020-12-03,경기,7658
2020-12-03,경남,656
2020-12-03,경북,1731
2020-12-03,광주,731
2020-12-03,대구,7250
2020-12-03,대전,516
2020-12-03,부산,887
2020-12-03,서울,9421
2020-12-03,세종,113
2020-12-03,울산,213
2020-12-03,인천,1470
2020-12-03,전남,429
2020-12-03,전북,378
2020-12-03,제주,84
2020-12-03,충남,937
2020-12-03,충북,385
2020-12-03,합계,35703
2020-12-04,강원,684
2020-12-04,검역,2180
2020-12-04,경기,7818
2020-12-04,경남,672
2020-12-04,경북,1740
2020-12-04,광주,732
2020-12-04,대구,7256
2020-12-04,대전,537
2020-12-04,부산,918
2020-12-04,서울,9716
2020-12-04,세종,113
2020-12-04,울산,218
2020-12-04,인천,1487
2020-12-04,전남,432
2020-12-04,전북,392
2020-12-04,제주,86
2020-12-04,충남,960
2020-12-04,충북,390
2020-12-04,합계,36331
2020-12-05,강원,693
2020-12-05,검역,2193
2020-12-05,경기,7975
2020-12-05,경남,699
2020-12-05,경북,1757
2020-12-05,광주,738
2020-12-05,대구,7263
2020-12-05,대전,547
2020-12-05,부산,947
2020-12-05,서울,9951
2020-12-05,세종,117
2020-12-05,울산,219
2020-12-05,인천,1506
2020-12-05,전남,436
2020-12-05,전북,409
2020-12-05,제주,87
2020-12-05,충남,970
2020-12-05,충북,408
2020-12-05,합계,36908
2020-12-06,강원,705
2020-12-06,검역,2205
2020-12-06,경기,8159
2020-12-06,경남,715
2020-12-06,경북,1768
2020-12-06,광주,743
2020-12-06,대구,7266
2020-12-06,대전,550
2020-12-06,부산,981
2020-12-06,서울,10205
2020-12-06,세종,120
2020-12-06,울산,222
2020-12-06,인천,1548
2020-12-06,전남,444
2020-12-06,전북,421
2020-12-06,제주,87
2020-12-06,충남,985
2020-12-06,충북,422
2020-12-06,합계,37546
2020-12-07,강원,714
2020-12-07,검역,2215
2020-12-07,경기,8315
2020-12-07,경남,731
2020-12-07,경북,1777
2020-12-07,광주,748
2020-12-07,대구,7271
2020-12-07,대전,552
2020-12-07,부산,1016
2020-12-07,서울,10449
2020-12-07,세종,120
2020-12-07,울산,260
2020-12-07,인천,1588
2020-12-07,전남,447
2020-12-07,전북,443
2020-12-07,제주,87
2020-12-07,충남,995
2020-12-07,충북,433
2020-12-07,합계,38161
2020-12-08,강원,722
2020-12-08,검역,2222
2020-12-08,경기,8472
2020-12-08,경남,744
2020-12-08,경북,1782
2020-12-08,광주,759
2020-12-08,대구,7275
2020-12-08,대전,563
2020-12-08,부산,1043
2020-12-08,서울,10661
2020-12-08,세종,121
2020-12-08,울산,321
2020-12-08,인천,1615
2020-12-08,전남,454
2020-12-08,전북,456
2020-12-08,제주,89
2020-12-08,충남,1010
2020-12-08,충북,443
2020-12-08,합계,38743
2020-12-09,강원,727
2020-12-09,검역,2224
2020-12-09,경기,8689
2020-12-09,경남,773
2020-12-09,경북,1786
2020-12-09,광주,768
2020-12-09,대구,7277
2020-12-09,대전,573
2020-12-09,부산,1062
2020-12-09,서울,10924
2020-12-09,세종,122
2020-12-09,울산,335
2020-12-09,인천,1663
2020-12-09,전남,456
2020-12-09,전북,468
2020-12-09,제주,89
2020-12-09,충남,1014
2020-12-09,충북,465
2020-12-09,합계,39415
2020-12-10,강원,742
2020-12-10,검역,2240
2020-12-10,경기,8904
2020-12-10,경남,789
2020-12-10,경북,1794
2020-12-10,광주,773
2020-12-10,대구,7280
2020-12-10,대전,582
2020-12-10,부산,1093
2020-12-10,서울,11175
2020-12-10,세종,123
2020-12-10,울산,352
2020-12-10,인천,1701
2020-12-10,전남,461
2020-12-10,전북,476
2020-12-10,제주,102
2020-12-10,충남,1034
2020-12-10,충북,477
2020-12-10,합계,40098
2020-12-11,강원,753
2020-12-11,검역,2247
2020-12-11,경기,9134
2020-12-11,경남,801
2020-12-11,경북,1797
2020-12-11,광주,776
2020-12-11,대구,7286
2020-12-11,대전,592
2020-12-11,부산,1119
2020-12-11,서울,11426
2020-12-11,세종,123
2020-12-11,울산,398
2020-12-11,인천,1737
2020-12-11,전남,465
2020-12-11,전북,483
2020-12-11,제주,107
2020-12-11,충남,1044
2020-12-11,충북,498
2020-12-11,합계,40786
2020-12-12,강원,789
2020-12-12,검역,2259
2020-12-12,경기,9406
2020-12-12,경남,818
2020-12-12,경북,1816
2020-12-12,광주,785
2020-12-12,대구,7321
2020-12-12,대전,610
2020-12-12,부산,1178
2020-12-12,서울,11788
2020-12-12,세종,124
2020-12-12,울산,421
2020-12-12,인천,1779
2020-12-12,전남,473
2020-12-12,전북,489
2020-12-12,제주,107
2020-12-12,충남,1054
2020-12-12,충북,519
2020-12-12,합계,41736
2020-12-13,강원,807
2020-12-13,검역,2273
2020-12-13,경기,9737
2020-12-13,경남,842
2020-12-13,경북,1834
2020-12-13,광주,800
2020-12-13,대구,7349
2020-12-13,대전,623
2020-12-13,부산,1235
2020-12-13,서울,12187
2020-12-13,세종,124
2020-12-13,울산,429
2020-12-13,인천,1841
2020-12-13,전남,479
2020-12-13,전북,498
2020-12-13,제주,110
2020-12-13,충남,1064
2020-12-13,충북,534
2020-12-13,합계,42766
2020-12-14,강원,821
2020-12-14,검역,2290
2020-12-14,경기,9963
2020-12-14,경남,870
2020-12-14,경북,1850
2020-12-14,광주,822
2020-12-14,대구,7365
2020-12-14,대전,625
2020-12-14,부산,1256
2020-12-14,서울,12406
2020-12-14,세종,127
2020-12-14,울산,434
2020-12-14,인천,1877
2020-12-14,전남,480
2020-12-14,전북,506
2020-12-14,제주,118
2020-12-14,충남,1119
2020-12-14,충북,555
2020-12-14,합계,43484
2020-12-15,강원,834
2020-12-15,검역,2298
2020-12-15,경기,10251
2020-12-15,경남,886
2020-12-15,경북,1865
2020-12-15,광주,827
2020-12-15,대구,7384
2020-12-15,대전,657
2020-12-15,부산,1297
2020-12-15,서울,12657
2020-12-15,세종,128
2020-12-15,울산,483
2020-12-15,인천,1932
2020-12-15,전남,481
2020-12-15,전북,521
2020-12-15,제주,127
2020-12-15,충남,1156
2020-12-15,충북,580
2020-12-15,합계,44364
2020-12-16,강원,842
2020-12-16,검역,2304
2020-12-16,경기,10580
2020-12-16,경남,905
2020-12-16,경북,1893
2020-12-16,광주,829
2020-12-16,대구,7411
2020-12-16,대전,672
2020-12-16,부산,1338
2020-12-16,서울,13035
2020-12-16,세종,128
2020-12-16,울산,489
2020-12-16,인천,1999
2020-12-16,전남,485
2020-12-16,전북,596
2020-12-16,제주,142
2020-12-16,충남,1191
2020-12-16,충북,603
2020-12-16,합계,45442
2020-12-17,강원,851
2020-12-17,검역,2311
2020-12-17,경기,10871
2020-12-17,경남,935
2020-12-17,경북,1902
2020-12-17,광주,839
2020-12-17,대구,7432
2020-12-17,대전,683
2020-12-17,부산,1382
2020-12-17,서울,13458
2020-12-17,세종,128
2020-12-17,울산,499
2020-12-17,인천,2076
2020-12-17,전남,485
2020-12-17,전북,615
2020-12-17,제주,154
2020-12-17,충남,1210
2020-12-17,충북,622
2020-12-17,합계,46453
2020-12-18,강원,869
2020-12-18,검역,2320
2020-12-18,경기,11175
2020-12-18,경남,979
2020-12-18,경북,1933
2020-12-18,광주,843
2020-12-18,대구,7452
2020-12-18,대전,688
2020-12-18,부산,1421
2020-12-18,서울,13856
2020-12-18,세종,128
2020-12-18,울산,530
2020-12-18,인천,2140
2020-12-18,전남,490
2020-12-18,전북,631
2020-12-18,제주,181
2020-12-18,충남,1228
2020-12-18,충북,653
2020-12-18,합계,47517
2020-12-19,강원,896
2020-12-19,검역,2324
2020-12-19,경기,11450
2020-12-19,경남,1011
2020-12-19,경북,1962
2020-12-19,광주,852
2020-12-19,대구,7472
2020-12-19,대전,693
2020-12-19,부산,1460
2020-12-19,서울,14237
2020-12-19,세종,128
2020-12-19,울산,539
2020-12-19,인천,2186
2020-12-19,전남,495
2020-12-19,전북,646
2020-12-19,제주,205
2020-12-19,충남,1252
2020-12-19,충북,756
2020-12-19,합계,48567
2020-12-20,강원,951
2020-12-20,검역,2333
2020-12-20,경기,11702
2020-12-20,경남,1062
2020-12-20,경북,1987
2020-12-20,광주,866
2020-12-20,대구,7497
2020-12-20,대전,696
2020-12-20,부산,1493
2020-12-20,서울,14711
2020-12-20,세종,129
2020-12-20,울산,545
2020-12-20,인천,2248
2020-12-20,전남,499
2020-12-20,전북,675
2020-12-20,제주,229
2020-12-20,충남,1272
2020-12-20,충북,770
2020-12-20,합계,49665
2020-12-21,강원,976
2020-12-21,검역,2342
2020-12-21,경기,11946
2020-12-21,경남,1077
2020-12-21,경북,2035
2020-12-21,광주,879
2020-12-21,대구,7518
2020-12-21,대전,699
2020-12-21,부산,1513
2020-12-21,서울,15039
2020-12-21,세종,129
2020-12-21,울산,562
2020-12-21,인천,2336
2020-12-21,전남,508
2020-12-21,전북,688
2020-12-21,제주,252
2020-12-21,충남,1288
2020-12-21,충북,803
2020-12-21,합계,50590
2020-12-22,강원,999
2020-12-22,검역,2361
2020-12-22,경기,12150
2020-12-22,경남,1095
2020-12-22,경북,2094
2020-12-22,광주,905
2020-12-22,대구,7557
2020-12-22,대전,708
2020-12-22,부산,1539
2020-12-22,서울,15356
2020-12-22,세종,130
2020-12-22,울산,568
2020-12-22,인천,2381
2020-12-22,전남,513
2020-12-22,전북,692
2020-12-22,제주,271
2020-12-22,충남,1305
2020-12-22,충북,834
2020-12-22,합계,51458
2020-12-23,강원,1012
2020-12-23,검역,2370
2020-12-23,경기,12459
2020-12-23,경남,1124
2020-12-23,경북,2119
2020-12-23,광주,941
2020-12-23,대구,7581
2020-12-23,대전,743
2020-12-23,부산,1571
2020-12-23,서울,15731
2020-12-23,세종,131
2020-12-23,울산,586
2020-12-23,인천,2430
2020-12-23,전남,525
2020-12-23,전북,713
2020-12-23,제주,304
2020-12-23,충남,1316
2020-12-23,충북,892
2020-12-23,합계,52548
2020-12-24,강원,1033
2020-12-24,검역,2381
2020-12-24,경기,12744
2020-12-24,경남,1145
2020-12-24,경북,2169
2020-12-24,광주,956
2020-12-24,대구,7607
2020-12-24,대전,754
2020-12-24,부산,1615
2020-12-24,서울,16050
2020-12-24,세종,133
2020-12-24,울산,595
2020-12-24,인천,2483
2020-12-24,전남,527
2020-12-24,전북,725
2020-12-24,제주,330
2020-12-24,충남,1347
2020-12-24,충북,939
2020-12-24,합계,53533
2020-12-25,강원,1047
2020-12-25,검역,2387
2020-12-25,경기,13003
2020-12-25,경남,1160
2020-12-25,경북,2236
2020-12-25,광주,992
2020-12-25,대구,7630
2020-12-25,대전,767
2020-12-25,부산,1637
2020-12-25,서울,16602
2020-12-25,세종,134
2020-12-25,울산,607
2020-12-25,인천,2538
2020-12-25,전남,532
2020-12-25,전북,739
2020-12-25,제주,350
2020-12-25,충남,1427
2020-12-25,충북,981
2020-12-25,합계,54770
2020-12-26,강원,1083
2020-12-26,검역,2397
2020-12-26,경기,13259
2020-12-26,경남,1182
2020-12-26,경북,2270
2020-12-26,광주,1020
2020-12-26,대구,7643
2020-12-26,대전,778
2020-12-26,부산,1664
2020-12-26,서울,17068
2020-12-26,세종,135
2020-12-26,울산,615
2020-12-26,인천,2593
2020-12-26,전남,538
2020-12-26,전북,776
2020-12-26,제주,374
2020-12-26,충남,1488
2020-12-26,충북,1019
2020-12-26,합계,55902
2020-12-27,강원,1106
2020-12-27,검역,2407
2020-12-27,경기,13500
2020-12-27,경남,1226
2020-12-27,경북,2304
2020-12-27,광주,1037
2020-12-27,대구,7664
2020-12-27,대전,786
2020-12-27,부산,1704
2020-12-27,서울,17430
2020-12-27,세종,141
2020-12-27,울산,616
2020-12-27,인천,2654
2020-12-27,전남,543
2020-12-27,전북,784
2020-12-27,제주,381
2020-12-27,충남,1546
2020-12-27,충북,1043
2020-12-27,합계,56872
2020-12-28,강원,1133
2020-12-28,검역,2415
2020-12-28,경기,13693
2020-12-28,경남,1251
2020-12-28,경북,2350
