,seq,일자2,광역시도,확진자,사망자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
6093,7102,2021-01-18,울산,892,36,6,712,144,5,1,77.77
6094,7103,2021-01-18,세종,169,1,2,154,14,2,0,49.37
6095,7104,2021-01-18,경기,18239,389,105,14375,3475,103,2,137.65
6096,7105,2021-01-18,강원,1545,25,16,1258,262,14,2,100.29
6097,7106,2021-01-18,충북,1473,44,9,1085,344,8,1,92.1
6098,7107,2021-01-18,충남,1910,30,11,1651,229,11,0,89.99
6099,7108,2021-01-18,전북,992,34,3,843,115,3,0,54.59
6100,7109,2021-01-18,전남,663,6,4,552,105,4,0,35.56
6101,7110,2021-01-18,경북,2794,64,18,2445,285,18,0,104.94
6102,7111,2021-01-18,경남,1787,7,22,1462,318,20,2,53.16
6103,7112,2021-01-18,제주,499,0,2,467,32,2,0,74.39
6104,7113,2021-01-18,검역,2610,2,10,1887,721,0,10,-
6105,7114,2021-01-19,합계,73115,1283,386,59468,12364,351,35,141.02
6106,7115,2021-01-19,서울,22717,277,101,17487,4953,95,6,233.39
6107,7116,2021-01-19,부산,2442,85,17,1894,463,17,0,71.57
6108,7117,2021-01-19,대구,8176,206,16,7787,183,15,1,335.56
6109,7118,2021-01-19,인천,3580,44,19,3011,525,18,1,121.1
6110,7119,2021-01-19,광주,1452,13,8,1214,225,7,1,99.68
6111,7120,2021-01-19,대전,957,12,7,866,79,7,0,64.92
6112,7121,2021-01-19,울산,900,36,8,724,140,5,3,78.46
6113,7122,2021-01-19,세종,172,1,3,155,16,3,0,50.24
6114,7123,2021-01-19,경기,18378,393,139,14538,3447,128,11,138.7
6115,7124,2021-01-19,강원,1562,27,17,1272,263,16,1,101.39
6116,7125,2021-01-19,충북,1478,46,5,1103,329,5,0,92.41
6117,7126,2021-01-19,충남,1918,30,8,1667,221,7,1,90.37
6118,7127,2021-01-19,전북,995,34,3,850,111,2,1,54.75
6119,7128,2021-01-19,전남,669,6,6,555,108,6,0,35.88
6120,7129,2021-01-19,경북,2803,64,9,2489,250,8,1,105.28
6121,7130,2021-01-19,경남,1798,7,11,1488,303,11,0,53.49
6122,7131,2021-01-19,제주,500,0,1,476,24,1,0,74.54
6123,7132,2021-01-19,검역,2618,2,8,1892,724,0,8,-
6124,7133,2021-01-20,합계,73518,1300,404,60180,12038,373,31,141.8
6125,7134,2021-01-20,서울,22859,279,143,17762,4818,135,8,234.85
6126,7135,2021-01-20,부산,2455,85,13,1917,453,12,1,71.96
6127,7136,2021-01-20,대구,8188,206,12,7805,177,11,1,336.06
6128,7137,2021-01-20,인천,3596,44,16,3036,516,14,2,121.65
6129,7138,2021-01-20,광주,1463,14,11,1229,220,11,0,100.43
6130,7139,2021-01-20,대전,958,12,1,880,66,1,0,64.99
6131,7140,2021-01-20,울산,903,36,3,757,110,3,0,78.72
6132,7141,2021-01-20,세종,172,1,0,156,15,0,0,50.24
6133,7142,2021-01-20,경기,18517,399,139,14732,3386,126,13,139.75
6134,7143,2021-01-20,강원,1573,28,11,1281,264,9,2,102.11
6135,7144,2021-01-20,충북,1481,47,3,1126,308,2,1,92.6
6136,7145,2021-01-20,충남,1926,30,8,1690,206,7,1,90.74
6137,7146,2021-01-20,전북,997,40,2,853,104,2,0,54.86
6138,7147,2021-01-20,전남,678,6,9,560,112,9,0,36.36
6139,7148,2021-01-20,경북,2810,64,7,2514,232,7,0,105.54
6140,7149,2021-01-20,경남,1817,7,19,1507,303,18,1,54.06
6141,7150,2021-01-20,제주,506,0,6,481,25,6,0,75.44
6142,7151,2021-01-20,검역,2619,2,1,1894,723,0,1,-
6143,7152,2021-01-21,합계,73918,1316,401,60846,11756,380,21,142.57
6144,7153,2021-01-21,서울,22984,285,125,17987,4712,122,3,236.13
6145,7154,2021-01-21,부산,2474,86,19,1956,432,19,0,72.51
6146,7155,2021-01-21,대구,8195,206,7,7825,164,7,0,336.34
6147,7156,2021-01-21,인천,3619,44,23,3056,519,22,1,122.42
6148,7157,2021-01-21,광주,1469,14,6,1250,205,5,1,100.85
6149,7158,2021-01-21,대전,958,12,0,893,53,0,0,64.99
6150,7159,2021-01-21,울산,906,36,3,772,98,2,1,78.99
6151,7160,2021-01-21,세종,173,1,1,156,16,1,0,50.54
6152,7161,2021-01-21,경기,18655,403,138,14904,3348,133,5,140.79
6153,7162,2021-01-21,강원,1581,29,8,1299,253,6,2,102.63
6154,7163,2021-01-21,충북,1488,48,7,1152,288,7,0,93.04
6155,7164,2021-01-21,충남,1936,31,10,1728,177,10,0,91.22
6156,7165,2021-01-21,전북,1002,41,5,857,104,4,1,55.14
6157,7166,2021-01-21,전남,692,6,14,567,119,14,0,37.11
6158,7167,2021-01-21,경북,2818,64,8,2539,215,8,0,105.84
6159,7168,2021-01-21,경남,1833,7,16,1528,298,15,1,54.53
6160,7169,2021-01-21,제주,511,0,5,483,28,5,0,76.18
6161,7170,2021-01-21,검역,2624,3,6,1894,727,0,6,-
6162,7171,2021-01-22,합계,74262,1328,346,61415,11519,314,32,143.23
6163,7172,2021-01-22,서울,23097,290,115,18156,4651,113,2,237.29
6164,7173,2021-01-22,부산,2497,87,23,1975,435,23,0,73.19
6165,7174,2021-01-22,대구,8201,206,6,7838,157,5,1,336.59
6166,7175,2021-01-22,인천,3628,45,9,3108,475,8,1,122.73
6167,7176,2021-01-22,광주,1471,15,2,1276,180,2,0,100.98
6168,7177,2021-01-22,대전,959,12,1,899,48,1,0,65.05
6169,7178,2021-01-22,울산,909,36,3,781,92,2,1,79.25
6170,7179,2021-01-22,세종,173,1,0,156,16,0,0,50.54
6171,7180,2021-01-22,경기,18771,405,116,15046,3320,102,14,141.66
6172,7181,2021-01-22,강원,1590,29,9,1319,242,8,1,103.21
6173,7182,2021-01-22,충북,1489,50,1,1185,254,1,0,93.1
6174,7183,2021-01-22,충남,1943,31,7,1749,163,7,0,91.54
6175,7184,2021-01-22,전북,1002,41,0,864,97,0,0,55.14
6176,7185,2021-01-22,전남,699,6,7,569,124,7,0,37.49
6177,7186,2021-01-22,경북,2833,64,15,2555,214,12,3,106.4
6178,7187,2021-01-22,경남,1854,7,21,1561,286,21,0,55.16
6179,7188,2021-01-22,제주,513,0,2,484,29,2,0,76.48
6180,7189,2021-01-22,검역,2633,3,9,1894,736,0,9,-
6181,7190,2021-01-23,합계,74692,1337,431,62044,11311,403,28,144.06
6182,7191,2021-01-23,서울,23224,294,127,18294,4636,119,8,238.6
6183,7192,2021-01-23,부산,2530,87,33,2005,438,33,0,74.15
6184,7193,2021-01-23,대구,8223,206,22,7853,164,21,1,337.49
6185,7194,2021-01-23,인천,3640,45,12,3125,470,12,0,123.13
6186,7195,2021-01-23,광주,1478,15,7,1281,182,6,1,101.46
6187,7196,2021-01-23,대전,960,12,1,905,43,1,0,65.12
6188,7197,2021-01-23,울산,911,36,2,789,86,2,0,79.42
6189,7198,2021-01-23,세종,174,1,1,157,16,1,0,50.83
6190,7199,2021-01-23,경기,18888,407,117,15234,3247,113,4,142.55
6191,7200,2021-01-23,강원,1596,29,6,1343,224,5,1,103.6
6192,7201,2021-01-23,충북,1493,51,4,1198,244,4,0,93.35
6193,7202,2021-01-23,충남,1960,32,17,1760,168,17,0,92.35
6194,7203,2021-01-23,전북,1009,42,7,875,92,7,0,55.52
6195,7204,2021-01-23,전남,709,6,10,573,130,9,1,38.02
6196,7205,2021-01-23,경북,2851,64,18,2576,211,18,0,107.08
6197,7206,2021-01-23,경남,1886,7,32,1614,265,32,0,56.11
6198,7207,2021-01-23,제주,516,0,3,485,31,3,0,76.93
6199,7208,2021-01-23,검역,2644,3,12,1977,664,0,12,-
6200,7209,2021-01-24,합계,75084,1349,392,62530,11205,369,23,144.82
6201,7210,2021-01-24,서울,23357,297,133,18454,4606,127,6,239.96
6202,7211,2021-01-24,부산,2550,88,20,2031,431,19,1,74.74
6203,7212,2021-01-24,대구,8235,206,12,7868,161,11,1,337.99
6204,7213,2021-01-24,인천,3665,46,25,3146,473,23,2,123.98
6205,7214,2021-01-24,광주,1495,16,17,1293,186,17,0,102.63
6206,7215,2021-01-24,대전,960,13,0,911,36,0,0,65.12
6207,7216,2021-01-24,울산,913,36,2,800,77,1,1,79.60
6208,7217,2021-01-24,세종,185,1,11,157,27,11,0,54.04
6209,7218,2021-01-24,경기,18987,410,99,15386,3191,99,0,143.29
6210,7219,2021-01-24,강원,1607,30,11,1352,225,11,0,104.31
6211,7220,2021-01-24,충북,1505,52,12,1203,250,12,0,94.10
6212,7221,2021-01-24,충남,1969,32,9,1767,170,9,0,92.77
6213,7222,2021-01-24,전북,1013,42,4,881,90,3,1,55.74
6214,7223,2021-01-24,전남,710,6,1,573,131,1,0,38.08
6215,7224,2021-01-24,경북,2859,64,8,2600,195,7,1,107.38
6216,7225,2021-01-24,경남,1903,7,17,1642,254,17,0,56.61
6217,7226,2021-01-24,제주,518,0,2,488,30,1,1,77.23
6218,7227,2021-01-24,검역,2653,3,9,1978,672,0,9,-
6219,7228,2021-01-25,합계,75521,1360,437,62956,11205,405,32,145.66
6220,7229,2021-01-25,서울,23459,301,102,18626,4532,91,11,241.01
6221,7230,2021-01-25,부산,2570,88,20,2057,425,19,1,75.33
6222,7231,2021-01-25,대구,8250,207,15,7880,163,14,1,338.6
6223,7232,2021-01-25,인천,3679,46,14,3154,479,13,1,124.45
6224,7233,2021-01-25,광주,1511,16,16,1305,190,15,1,103.73
6225,7234,2021-01-25,대전,1085,13,125,913,159,125,0,73.6
6226,7235,2021-01-25,울산,915,36,2,804,75,2,0,79.77
6227,7236,2021-01-25,세종,187,1,2,159,27,2,0,54.63
6228,7237,2021-01-25,경기,19063,414,76,15515,3134,72,4,143.87
6229,7238,2021-01-25,강원,1611,30,4,1369,212,3,1,104.57
6230,7239,2021-01-25,충북,1513,53,8,1218,242,8,0,94.6
6231,7240,2021-01-25,충남,1982,33,13,1772,177,13,0,93.38
6232,7241,2021-01-25,전북,1013,42,0,884,87,0,0,55.74
6233,7242,2021-01-25,전남,713,6,3,575,132,3,0,38.24
6234,7243,2021-01-25,경북,2874,64,15,2610,200,14,1,107.94
6235,7244,2021-01-25,경남,1914,7,11,1649,258,11,0,56.94
6236,7245,2021-01-25,제주,518,0,0,488,30,0,0,77.23
6237,7246,2021-01-25,검역,2664,3,11,1978,683,0,11,-
6238,7247,2021-01-26,합계,75871,1371,350,64793,9707,334,16,146.34
6239,7248,2021-01-26,서울,23563,304,104,19028,4231,101,3,242.08
6240,7249,2021-01-26,부산,2597,89,27,2094,414,27,0,76.12
6241,7250,2021-01-26,대구,8263,207,13,7905,151,12,1,339.14
6242,7251,2021-01-26,인천,3697,47,18,3178,472,16,2,125.06
6243,7252,2021-01-26,광주,1523,16,12,1320,187,12,0,104.55
6244,7253,2021-01-26,대전,1089,13,4,920,156,4,0,73.87
6245,7254,2021-01-26,울산,915,36,0,823,56,0,0,79.77
6246,7255,2021-01-26,세종,189,1,2,162,26,2,0,55.21
6247,7256,2021-01-26,경기,19141,417,82,16704,2020,74,3,144.49
6248,7257,2021-01-26,강원,1654,30,43,1379,245,42,1,107.36
6249,7258,2021-01-26,충북,1520,53,7,1240,227,7,0,95.04
6250,7259,2021-01-26,충남,1988,33,6,1781,174,6,0,93.67
6251,7260,2021-01-26,전북,1014,42,1,901,71,1,0,55.8
6252,7261,2021-01-26,전남,722,6,9,579,137,9,0,38.72
6253,7262,2021-01-26,경북,2882,65,8,2629,188,8,0,108.24
6254,7263,2021-01-26,경남,1926,9,12,1680,237,12,0,57.3
6255,7264,2021-01-26,제주,518,0,0,492,26,0,0,77.23
6256,7265,2021-01-26,검역,2670,3,6,1978,689,0,6,-
6257,7266,2021-01-27,합계,76429,1378,559,65478,9573,516,43,147.41
6258,7267,2021-01-27,서울,23692,307,129,19158,4227,120,9,243.41
6259,7268,2021-01-27,부산,2629,89,32,2161,379,31,1,77.06
6260,7269,2021-01-27,대구,8269,207,6,7917,145,6,0,339.38
6261,7270,2021-01-27,인천,3717,47,20,3328,342,17,3,125.74
6262,7271,2021-01-27,광주,1635,17,112,1333,285,112,0,112.24
6263,7272,2021-01-27,대전,1090,13,1,925,152,1,0,73.94
6264,7273,2021-01-27,울산,921,36,6,841,44,5,1,80.29
6265,7274,2021-01-27,세종,193,1,4,163,29,4,0,56.38
6266,7275,2021-01-27,경기,19290,418,150,16871,2001,137,13,145.58
6267,7276,2021-01-27,강원,1672,30,18,1390,252,18,0,108.53
6268,7277,2021-01-27,충북,1528,53,8,1286,189,8,0,95.54
6269,7278,2021-01-27,충남,1992,33,4,1786,173,4,0,93.85
6270,7279,2021-01-27,전북,1027,44,13,905,78,11,2,56.51
6271,7280,2021-01-27,전남,734,6,12,594,134,12,0,39.36
6272,7281,2021-01-27,경북,2893,65,11,2649,179,10,1,108.66
6273,7282,2021-01-27,경남,1947,9,21,1699,239,20,1,57.92
6274,7283,2021-01-27,제주,518,0,0,493,25,0,0,77.23
6275,7284,2021-01-27,검역,2682,3,12,1979,700,0,12,-
6276,7285,2021-01-28,합계,76926,1386,497,66016,9524,479,18,148.37
6277,7286,2021-01-28,서울,23797,311,105,19329,4157,102,3,244.49
6278,7287,2021-01-28,부산,2683,91,54,2195,397,53,1,78.64
6279,7288,2021-01-28,대구,8280,207,11,7936,137,10,1,339.83
6280,7289,2021-01-28,인천,3758,48,41,3364,346,40,1,127.13
6281,7290,2021-01-28,광주,1679,17,44,1345,317,44,0,115.26
6282,7291,2021-01-28,대전,1094,13,4,928,153,4,0,74.21
6283,7292,2021-01-28,울산,927,36,6,848,43,5,1,80.82
6284,7293,2021-01-28,세종,194,1,1,164,29,0,1,56.67
6285,7294,2021-01-28,경기,19408,418,118,17035,1955,116,2,146.47
6286,7295,2021-01-28,강원,1678,30,6,1399,249,6,0,108.92
6287,7296,2021-01-28,충북,1553,53,25,1301,199,24,1,97.1
6288,7297,2021-01-28,충남,1996,33,4,1793,170,4,0,94.04
6289,7298,2021-01-28,전북,1028,44,1,910,74,1,0,56.57
6290,7299,2021-01-28,전남,742,6,8,603,133,8,0,39.79
6291,7300,2021-01-28,경북,2936,66,43,2669,201,43,0,110.27
6292,7301,2021-01-28,경남,1966,9,19,1723,234,19,0,58.49
6293,7302,2021-01-28,제주,518,0,0,495,23,0,0,77.23
6294,7303,2021-01-28,검역,2689,3,7,1979,707,0,7,-
6295,7304,2021-01-29,합계,77395,1399,469,66503,9493,445,24,149.27
6296,7305,2021-01-29,서울,23908,317,112,19486,4105,109,3,245.63
6297,7306,2021-01-29,부산,2717,92,34,2219,406,34,0,79.63
6298,7307,2021-01-29,대구,8290,207,10,7951,132,10,0,340.24
6299,7308,2021-01-29,인천,3777,48,19,3391,338,18,1,127.77
6300,7309,2021-01-29,광주,1733,17,54,1354,362,54,0,118.97
6301,7310,2021-01-29,대전,1095,13,1,931,151,1,0,74.28
6302,7311,2021-01-29,울산,929,36,2,858,35,2,0,80.99
6303,7312,2021-01-29,세종,194,1,0,166,27,0,0,56.67
6304,7313,2021-01-29,경기,19544,422,135,17175,1947,129,6,147.5
6305,7314,2021-01-29,강원,1686,30,8,1426,230,7,1,109.44
6306,7315,2021-01-29,충북,1562,54,9,1316,192,9,0,97.66
6307,7316,2021-01-29,충남,2002,33,6,1811,158,6,0,94.32
6308,7317,2021-01-29,전북,1034,44,6,920,70,4,2,56.9
6309,7318,2021-01-29,전남,747,7,5,607,133,5,0,40.06
6310,7319,2021-01-29,경북,2979,66,43,2682,231,41,2,111.89
6311,7320,2021-01-29,경남,1981,9,15,1736,236,15,0,58.93
6312,7321,2021-01-29,제주,519,0,1,495,24,1,0,77.38
6313,7322,2021-01-29,검역,2698,3,9,1979,716,0,9,-
6314,7323,2021-01-30,합계,77848,1414,456,67121,9313,421,35,150.15
6315,7324,2021-01-30,서울,24061,323,154,19594,4142,150,2,247.2
6316,7325,2021-01-30,부산,2737,93,20,2256,388,18,2,80.22
6317,7326,2021-01-30,대구,8298,207,8,7961,130,8,0,340.57
6318,7327,2021-01-30,인천,3792,48,15,3412,332,15,0,128.28
6319,7328,2021-01-30,광주,1766,17,33,1369,380,32,1,121.23
6320,7329,2021-01-30,대전,1097,13,2,934,150,1,1,74.42
6321,7330,2021-01-30,울산,931,36,2,861,34,1,1,81.17
6322,7331,2021-01-30,세종,194,1,0,168,25,0,0,56.67
6323,7332,2021-01-30,경기,19690,425,146,17304,1961,136,10,148.6
6324,7333,2021-01-30,강원,1689,32,3,1445,212,3,0,109.64
6325,7334,2021-01-30,충북,1573,55,11,1328,190,11,0,98.35
6326,7335,2021-01-30,충남,2011,33,9,1825,153,8,1,94.75
6327,7336,2021-01-30,전북,1037,45,3,923,69,3,0,57.06
6328,7337,2021-01-30,전남,748,7,1,616,125,1,0,40.11
6329,7338,2021-01-30,경북,3001,67,22,2694,240,21,1,112.71
6330,7339,2021-01-30,경남,1993,9,12,1754,230,11,1,59.29
6331,7340,2021-01-30,제주,521,0,2,500,21,2,0,77.67
6332,7341,2021-01-30,검역,2711,3,15,2177,531,0,15,-
6333,7342,2021-01-31,합계,78203,1420,355,67878,8905,323,30,150.84
6334,7343,2021-01-31,서울,24160,324,101,20088,3748,96,3,248.24
6335,7344,2021-01-31,부산,2757,93,20,2282,382,20,0,80.81
6336,7345,2021-01-31,대구,8308,207,10,7967,134,9,1,340.98
6337,7346,2021-01-31,인천,3813,50,21,3428,335,19,2,128.99
6338,7347,2021-01-31,광주,1783,18,17,1375,390,16,1,122.40
6339,7348,2021-01-31,대전,1097,13,0,935,149,0,0,74.42
6340,7349,2021-01-31,울산,937,36,6,861,40,6,0,81.69
6341,7350,2021-01-31,세종,196,1,2,172,23,2,0,57.26
6342,7351,2021-01-31,경기,19803,425,113,17415,1963,107,6,149.45
6343,7352,2021-01-31,강원,1695,32,6,1458,205,6,0,110.03
6344,7353,2021-01-31,충북,1574,55,1,1333,186,1,0,98.41
6345,7354,2021-01-31,충남,2016,33,5,1834,149,4,1,94.98
6346,7355,2021-01-31,전북,1039,46,2,923,70,2,0,57.17
6347,7356,2021-01-31,전남,749,7,1,624,118,1,0,40.17
6348,7357,2021-01-31,경북,3017,68,16,2713,236,15,1,113.31
6349,7358,2021-01-31,경남,2011,9,18,1767,235,18,0,59.83
6350,7359,2021-01-31,제주,522,0,1,504,18,1,0,77.82
6351,7360,2021-01-31,검역,2726,3,15,2199,524,0,15,-
6352,7361,2021-02-01,합계,78507,1425,305,68309,8773,285,20,151.42
6353,7362,2021-02-01,서울,24266,325,107,20330,3611,104,3,249.31
6354,7363,2021-02-01,부산,2772,94,15,2297,381,15,0,81.25
6355,7364,2021-02-01,대구,8317,208,9,7975,134,9,0,341.35
6356,7365,2021-02-01,인천,3824,50,11,3434,340,11,0,129.36
6357,7366,2021-02-01,광주,1815,18,32,1382,415,32,0,124.6
6358,7367,2021-02-01,대전,1098,13,1,938,147,0,1,74.48
6359,7368,2021-02-01,울산,938,36,1,867,35,0,1,81.78
6360,7369,2021-02-01,세종,196,1,0,172,23,0,0,57.26
6361,7370,2021-02-01,경기,19895,426,92,17500,1969,89,3,150.15
6362,7371,2021-02-01,강원,1703,32,8,1469,202,8,0,110.55
6363,7372,2021-02-01,충북,1580,55,6,1338,187,5,1,98.79
6364,7373,2021-02-01,충남,2020,33,4,1839,148,3,1,95.17
6365,7374,2021-02-01,전북,1042,47,3,923,72,1,2,57.34
6366,7375,2021-02-01,전남,750,7,1,630,113,0,1,40.22
6367,7376,2021-02-01,경북,3022,68,5,2713,241,4,1,113.5
6368,7377,2021-02-01,경남,2015,9,4,1777,229,4,0,59.95
6369,7378,2021-02-01,제주,522,0,0,504,18,0,0,77.82
6370,7379,2021-02-01,검역,2732,3,6,2221,508,0,6,-
6371,7380,2021-02-02,합계,78843,1435,336,68775,8633,295,41,152.07
6372,7381,2021-02-02,서울,24394,326,128,20485,3583,121,7,250.63
6373,7382,2021-02-02,부산,2784,94,12,2307,383,10,2,81.6
6374,7383,2021-02-02,대구,8329,209,12,7992,128,10,2,341.84
6375,7384,2021-02-02,인천,3832,50,8,3453,329,8,0,129.63
6376,7385,2021-02-02,광주,1839,18,24,1389,432,23,1,126.25
6377,7386,2021-02-02,대전,1098,13,0,939,146,0,0,74.48
6378,7387,2021-02-02,울산,939,36,1,870,33,0,1,81.86
6379,7388,2021-02-02,세종,196,1,0,179,16,0,0,57.26
6380,7389,2021-02-02,경기,19977,429,82,17631,1917,70,12,150.77
6381,7390,2021-02-02,강원,1710,33,7,1477,200,7,0,111
6382,7391,2021-02-02,충북,1598,55,18,1365,178,18,0,99.91
6383,7392,2021-02-02,충남,2025,33,5,1848,144,5,0,95.41
6384,7393,2021-02-02,전북,1044,50,2,930,64,2,0,57.45
6385,7394,2021-02-02,전남,753,7,3,640,106,2,1,40.38
6386,7395,2021-02-02,경북,3032,68,10,2734,230,10,0,113.88
6387,7396,2021-02-02,경남,2026,10,11,1807,209,9,2,60.27
6388,7397,2021-02-02,제주,523,0,1,508,15,0,1,77.97
6389,7398,2021-02-02,검역,2744,3,12,2221,520,0,12,-
6390,7399,2021-02-03,합계,79310,1441,467,69299,8570,433,34,152.97
6391,7400,2021-02-03,서울,24582,327,188,20693,3562,184,4,252.56
6392,7401,2021-02-03,부산,2803,95,19,2326,382,18,1,82.16
6393,7402,2021-02-03,대구,8338,209,9,8011,118,9,0,342.21
6394,7403,2021-02-03,인천,3853,50,21,3489,314,18,3,130.34
6395,7404,2021-02-03,광주,1845,18,6,1411,416,6,0,126.66
6396,7405,2021-02-03,대전,1105,14,7,949,142,7,0,74.96
6397,7406,2021-02-03,울산,939,36,0,871,32,0,0,81.86
6398,7407,2021-02-03,세종,197,1,1,181,15,1,0,57.55
6399,7408,2021-02-03,경기,20088,432,111,17747,1909,107,4,151.60
6400,7409,2021-02-03,강원,1716,33,6,1488,195,5,1,111.39
6401,7410,2021-02-03,충북,1607,55,9,1376,176,8,1,100.48
6402,7411,2021-02-03,충남,2061,33,36,1861,167,35,1,97.10
6403,7412,2021-02-03,전북,1054,50,10,931,73,10,0,58.00
6404,7413,2021-02-03,전남,759,7,6,660,92,6,0,40.70
6405,7414,2021-02-03,경북,3044,68,12,2741,235,10,2,114.33
6406,7415,2021-02-03,경남,2034,10,8,1829,195,8,0,60.51
6407,7416,2021-02-03,제주,524,0,1,514,10,1,0,78.12
6408,7417,2021-02-03,검역,2761,3,17,2221,537,0,17,-
6409,7418,2021-02-04,합계,79761,1448,451,69704,8609,429,22,153.84
6410,7419,2021-02-04,서울,24754,329,172,20771,3654,166,6,254.33
6411,7420,2021-02-04,부산,2829,95,26,2372,362,26,0,82.92
6412,7421,2021-02-04,대구,8346,210,8,8031,105,7,1,342.54
6413,7422,2021-02-04,인천,3897,51,44,3505,341,43,1,131.83
6414,7423,2021-02-04,광주,1857,18,12,1431,408,12,0,127.48
6415,7424,2021-02-04,대전,1107,14,2,966,127,2,0,75.09
6416,7425,2021-02-04,울산,941,37,2,874,30,2,0,82.04
6417,7426,2021-02-04,세종,197,1,0,185,11,0,0,57.55
6418,7427,2021-02-04,경기,20222,434,134,17859,1929,128,6,152.61
6419,7428,2021-02-04,강원,1724,33,8,1503,188,8,0,111.91
6420,7429,2021-02-04,충북,1611,55,4,1399,157,4,0,100.73
6421,7430,2021-02-04,충남,2074,33,13,1871,170,13,0,97.72
6422,7431,2021-02-04,전북,1055,50,1,938,67,1,0,58.05
6423,7432,2021-02-04,전남,761,7,2,664,90,2,0,40.81
6424,7433,2021-02-04,경북,3050,68,6,2753,229,6,0,114.55
6425,7434,2021-02-04,경남,2042,10,8,1844,188,7,1,60.75
6426,7435,2021-02-04,제주,527,0,3,516,11,2,1,78.57
6427,7436,2021-02-04,검역,2767,3,6,2222,542,0,6,-
6428,7437,2021-02-05,합계,80131,1459,370,70117,8555,351,19,154.55
6429,7438,2021-02-05,서울,24880,332,126,20911,3637,122,4,255.61
6430,7439,2021-02-05,부산,2862,96,33,2391,375,33,0,83.88
6431,7440,2021-02-05,대구,8360,210,14,8036,114,14,0,343.12
6432,7441,2021-02-05,인천,3923,51,26,3528,344,25,1,132.71
6433,7442,2021-02-05,광주,1871,18,14,1460,393,14,0,128.44
6434,7443,2021-02-05,대전,1107,14,0,1023,70,0,0,75.09
6435,7444,2021-02-05,울산,941,37,0,875,29,0,0,82.04
6436,7445,2021-02-05,세종,197,1,0,187,9,0,0,57.55
6437,7446,2021-02-05,경기,20336,439,114,17948,1949,110,4,153.47
6438,7447,2021-02-05,강원,1729,33,5,1509,187,5,0,112.23
6439,7448,2021-02-05,충북,1614,55,3,1410,149,2,1,100.91
6440,7449,2021-02-05,충남,2087,33,13,1876,178,11,2,98.33
6441,7450,2021-02-05,전북,1055,50,0,946,59,0,0,58.05
6442,7451,2021-02-05,전남,761,7,0,671,83,0,0,40.81
6443,7452,2021-02-05,경북,3057,70,7,2754,233,6,1,114.82
6444,7453,2021-02-05,경남,2048,10,6,1854,184,6,0,60.93
6445,7454,2021-02-05,제주,529,0,2,516,13,2,0,78.87
6446,7455,2021-02-05,검역,2774,3,7,2222,549,0,7,-
6447,7456,2021-02-06,합계,80524,1464,393,70505,8555,366,27,155.31
6448,7457,2021-02-06,서울,25023,333,143,21009,3681,142,1,257.08
6449,7458,2021-02-06,부산,2876,96,14,2414,366,14,0,84.30
6450,7459,2021-02-06,대구,8378,210,18,8046,122,18,0,343.86
6451,7460,2021-02-06,인천,3948,51,25,3556,341,24,1,133.55
6452,7461,2021-02-06,광주,1883,19,12,1478,386,12,0,129.27
6453,7462,2021-02-06,대전,1115,14,8,1034,67,8,0,75.64
6454,7463,2021-02-06,울산,943,37,2,885,21,2,0,82.21
6455,7464,2021-02-06,세종,197,1,0,188,8,0,0,57.55
6456,7465,2021-02-06,경기,20450,440,114,18043,1967,108,6,154.34
6457,7466,2021-02-06,강원,1730,33,1,1528,169,1,0,112.30
6458,7467,2021-02-06,충북,1616,57,2,1423,136,2,0,101.04
6459,7468,2021-02-06,충남,2100,33,13,1895,172,13,0,98.94
6460,7469,2021-02-06,전북,1059,50,4,949,60,1,3,58.27
6461,7470,2021-02-06,전남,762,7,1,679,76,1,0,40.86
6462,7471,2021-02-06,경북,3064,70,7,2766,228,4,3,115.08
6463,7472,2021-02-06,경남,2060,10,12,1871,179,10,2,61.29
6464,7473,2021-02-06,제주,535,0,6,518,17,6,0,79.76
6465,7474,2021-02-06,검역,2785,3,11,2223,559,0,11,-
6466,7475,2021-02-07,합계,80895,1471,371,70865,8559,325,46,52.62
6467,7476,2021-02-07,서울,25167,338,144,21092,3737,141,3,64.44
6468,7477,2021-02-07,부산,2885,96,9,2450,339,8,1,17.59
6469,7478,2021-02-07,대구,8390,210,12,8056,124,11,1,294.85
6470,7479,2021-02-07,인천,3965,51,17,3580,334,15,2,35.93
6471,7480,2021-02-07,광주,1893,19,10,1500,374,10,0,35.42
6472,7481,2021-02-07,대전,1121,14,6,1045,62,6,0,30.12
6473,7482,2021-02-07,울산,944,37,1,890,17,0,1,14.38
6474,7483,2021-02-07,세종,198,1,1,190,7,1,0,23.95
6475,7484,2021-02-07,경기,20562,442,112,18136,1984,108,4,42.62
6476,7485,2021-02-07,강원,1736,33,6,1542,161,5,1,19.21
6477,7486,2021-02-07,충북,1617,57,1,1425,135,1,0,12.19
6478,7487,2021-02-07,충남,2114,33,14,1905,176,8,6,29.92
6479,7488,2021-02-07,전북,1059,50,0,949,60,0,0,9.19
6480,7489,2021-02-07,전남,766,7,4,684,75,4,0,10.19
6481,7490,2021-02-07,경북,3065,70,1,2787,208,1,0,59.76
6482,7491,2021-02-07,경남,2064,10,4,1893,161,4,0,10.20
6483,7492,2021-02-07,제주,537,0,2,518,19,2,0,8.95
6484,7493,2021-02-07,검역,2812,3,27,2223,586,0,27,-
