,일자2,광역시도,확진자,사망자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
2120,2020-09-01,울산,95,1,6,63,31,6,0,8.28
2121,2020-09-01,대전,264,2,8,171,91,8,0,17.91
2122,2020-09-01,광주,378,2,4,237,139,4,0,25.95
2123,2020-09-01,인천,740,3,22,414,323,22,0,25.03
2124,2020-09-01,대구,7049,191,2,6759,99,1,1,289.31
2125,2020-09-01,부산,304,3,3,219,82,3,0,8.91
2126,2020-09-01,서울,3961,23,94,2001,1937,93,1,40.69
2127,2020-09-01,합계,20182,324,235,15198,4660,222,13,38.93
2128,2020-08-31,검역,1354,0,3,1267,87,0,3,-
2129,2020-08-31,제주,45,0,6,26,19,5,1,6.71
2130,2020-08-31,경남,236,0,1,166,70,1,0,7.02
2131,2020-08-31,경북,1455,54,2,1356,45,2,0,54.65
2132,2020-08-31,전남,142,0,5,42,100,5,0,7.62
2133,2020-08-31,전북,87,0,1,41,46,1,0,4.79
2134,2020-08-31,충남,332,1,9,205,126,9,0,15.64
2135,2020-08-31,충북,128,1,1,83,44,0,1,8
2136,2020-08-31,강원,189,3,3,81,105,3,0,12.27
2137,2020-08-31,경기,3260,40,79,1906,1314,79,0,24.6
2138,2020-08-31,세종,67,0,1,52,15,1,0,19.57
2139,2020-08-31,울산,89,1,5,63,25,5,0,7.76
2140,2020-08-31,대전,256,2,7,167,87,6,1,17.37
2141,2020-08-31,광주,374,2,9,237,135,9,0,25.67
2142,2020-08-31,인천,718,3,14,414,301,13,1,24.29
2143,2020-08-31,대구,7047,191,4,6757,99,4,0,289.23
2144,2020-08-31,부산,301,3,4,211,87,4,0,8.82
2145,2020-08-31,서울,3867,23,94,1899,1945,91,3,39.73
2146,2020-08-31,합계,19947,324,248,14973,4650,238,10,38.47
2147,2020-08-30,검역,1351,0,7,1266,85,0,7,-
2148,2020-08-30,제주,39,0,2,26,13,2,0,5.81
2149,2020-08-30,경남,235,0,7,166,69,7,0,6.99
2150,2020-08-30,경북,1453,54,3,1356,43,3,0,54.57
2151,2020-08-30,전남,137,0,8,42,95,8,0,7.35
2152,2020-08-30,전북,86,0,0,41,45,0,0,4.73
2153,2020-08-30,충남,323,1,8,205,117,5,3,15.22
2154,2020-08-30,충북,127,1,5,83,43,5,0,7.94
2155,2020-08-30,강원,186,3,2,81,102,2,0,12.07
2156,2020-08-30,경기,3181,40,80,1858,1283,77,3,24.01
2157,2020-08-30,세종,66,0,1,52,14,1,0,19.28
2158,2020-08-30,울산,84,1,3,63,20,3,0,7.32
2159,2020-08-30,대전,249,2,6,166,81,6,0,16.89
2160,2020-08-30,광주,365,2,2,236,127,2,0,25.06
2161,2020-08-30,인천,704,3,13,414,287,12,1,23.82
2162,2020-08-30,대구,7043,191,30,6756,96,30,0,289.06
2163,2020-08-30,부산,297,3,6,204,90,6,0,8.71
2164,2020-08-30,서울,3773,22,116,1888,1863,114,2,38.76
2165,2020-08-30,합계,19699,323,299,14903,4473,283,16,37.99
2166,2020-08-29,검역,1344,0,5,1265,79,0,5,-
2167,2020-08-29,제주,37,0,1,26,11,1,0,5.52
2168,2020-08-29,경남,228,0,12,166,62,12,0,6.78
2169,2020-08-29,경북,1450,54,1,1356,40,0,1,54.46
2170,2020-08-29,전남,129,0,9,40,89,9,0,6.92
2171,2020-08-29,전북,86,0,0,41,45,0,0,4.73
2172,2020-08-29,충남,315,1,8,204,110,8,0,14.84
2173,2020-08-29,충북,122,1,6,81,40,6,0,7.63
2174,2020-08-29,강원,184,3,0,78,103,0,0,11.94
2175,2020-08-29,경기,3101,40,104,1778,1283,100,4,23.40
2176,2020-08-29,세종,65,0,0,51,14,0,0,18.99
2177,2020-08-29,울산,81,1,0,63,17,0,0,7.06
2178,2020-08-29,대전,243,2,4,165,76,4,0,16.48
2179,2020-08-29,광주,363,2,16,220,141,14,2,24.92
2180,2020-08-29,인천,691,3,20,396,292,20,0,23.38
2181,2020-08-29,대구,7013,191,6,6755,67,5,1,287.83
2182,2020-08-29,부산,291,3,6,193,95,5,1,8.53
2183,2020-08-29,서울,3657,20,125,1887,1750,124,1,37.57
2184,2020-08-29,합계,19400,321,323,14765,4314,308,15,37.42
2185,2020-08-28,검역,1339,0,8,1262,77,0,8,-
2186,2020-08-28,제주,36,0,2,25,11,2,0,5.37
2187,2020-08-28,경남,216,0,4,166,50,2,2,6.43
2188,2020-08-28,경북,1449,54,1,1356,39,1,0,54.42
2189,2020-08-28,전남,120,0,12,40,80,12,0,6.44
2190,2020-08-28,전북,86,0,2,41,45,2,0,4.73
2191,2020-08-28,충남,307,1,9,201,105,9,0,14.46
2192,2020-08-28,충북,116,1,5,81,34,5,0,7.25
2193,2020-08-28,강원,184,3,3,78,103,3,0,11.94
2194,2020-08-28,경기,2997,36,113,1706,1255,112,1,22.62
2195,2020-08-28,세종,65,0,2,50,15,2,0,18.99
2196,2020-08-28,울산,81,1,1,61,19,1,0,7.06
2197,2020-08-28,대전,239,2,3,164,73,3,0,16.21
2198,2020-08-28,광주,347,2,17,220,125,17,0,23.82
2199,2020-08-28,인천,671,3,27,392,276,27,0,22.70
2200,2020-08-28,대구,7007,191,8,6755,61,8,0,287.59
2201,2020-08-28,부산,285,3,8,191,91,8,0,8.35
2202,2020-08-28,서울,3532,19,146,1762,1751,145,1,36.29
2203,2020-08-28,합계,19077,316,371,14551,4210,359,12,36.79
2204,2020-08-27,검역,1331,0,3,1255,76,0,3,-
2205,2020-08-27,제주,34,0,1,25,9,1,0,5.07
2206,2020-08-27,경남,212,0,8,166,46,8,0,6.31
2207,2020-08-27,경북,1448,54,4,1356,38,3,1,54.38
2208,2020-08-27,전남,108,0,13,39,69,13,0,5.79
2209,2020-08-27,전북,84,0,2,39,45,2,0,4.62
2210,2020-08-27,충남,298,1,15,201,96,15,0,14.04
2211,2020-08-27,충북,111,1,1,80,30,1,0,6.94
2212,2020-08-27,강원,181,3,14,78,100,14,0,11.75
2213,2020-08-27,경기,2884,35,102,1670,1179,100,2,21.77
2214,2020-08-27,세종,63,0,0,50,13,0,0,18.40
2215,2020-08-27,울산,80,1,2,61,18,2,0,6.97
2216,2020-08-27,대전,236,2,3,164,70,3,0,16.01
2217,2020-08-27,광주,330,2,39,218,110,39,0,22.65
2218,2020-08-27,인천,644,3,59,386,255,59,0,21.79
2219,2020-08-27,대구,6999,191,13,6755,53,12,1,287.26
2220,2020-08-27,부산,277,3,8,185,89,8,0,8.12
2221,2020-08-27,서울,3386,17,154,1733,1636,154,0,34.79
2222,2020-08-27,합계,18706,313,441,14461,3932,434,7,36.08
2223,2020-08-26,검역,1328,0,3,1249,79,0,3,-
2224,2020-08-26,제주,33,0,2,25,8,2,0,4.92
2225,2020-08-26,경남,204,0,5,166,38,5,0,6.07
2226,2020-08-26,경북,1444,54,0,1356,34,0,0,54.23
2227,2020-08-26,전남,95,0,13,39,56,12,1,5.09
2228,2020-08-26,전북,82,0,7,39,43,7,0,4.51
2229,2020-08-26,충남,283,1,12,200,82,12,0,13.33
2230,2020-08-26,충북,110,1,0,79,30,0,0,6.88
2231,2020-08-26,강원,167,3,18,77,87,18,0,10.84
2232,2020-08-26,경기,2782,34,98,1629,1119,92,6,21.00
2233,2020-08-26,세종,63,0,0,50,13,0,0,18.40
2234,2020-08-26,울산,78,1,2,60,17,2,0,6.80
2235,2020-08-26,대전,233,2,7,164,67,7,0,15.81
2236,2020-08-26,광주,291,2,7,216,73,7,0,19.98
2237,2020-08-26,인천,585,3,27,385,197,27,0,19.79
2238,2020-08-26,대구,6986,191,3,6755,40,2,1,286.72
2239,2020-08-26,부산,269,3,4,180,86,4,0,7.88
2240,2020-08-26,서울,3232,17,112,1699,1516,110,2,33.20
2241,2020-08-26,합계,18265,312,320,14368,3585,307,13,35.23
2242,2020-08-25,검역,1325,0,3,1243,82,0,3,-
2243,2020-08-25,제주,31,0,3,25,6,3,0,4.62
2244,2020-08-25,경남,199,0,2,166,33,2,0,5.92
2245,2020-08-25,경북,1444,54,1,1355,35,0,1,54.23
2246,2020-08-25,전남,82,0,1,39,43,1,0,4.40
2247,2020-08-25,전북,75,0,4,39,36,4,0,4.13
2248,2020-08-25,충남,271,1,9,197,73,9,0,12.77
2249,2020-08-25,충북,110,1,2,79,30,0,2,6.88
2250,2020-08-25,강원,149,3,8,74,72,8,0,9.67
2251,2020-08-25,경기,2684,33,72,1598,1053,63,9,20.26
2252,2020-08-25,세종,63,0,3,50,13,3,0,18.40
2253,2020-08-25,울산,76,1,0,59,16,0,0,6.63
2254,2020-08-25,대전,226,2,11,164,60,10,1,15.33
2255,2020-08-25,광주,284,2,4,214,68,4,0,19.50
2256,2020-08-25,인천,558,3,15,385,170,15,0,18.88
2257,2020-08-25,대구,6983,191,5,6755,37,5,0,286.60
2258,2020-08-25,부산,265,3,3,173,89,3,0,7.77
2259,2020-08-25,서울,3120,16,134,1671,1433,134,0,32.05
2260,2020-08-25,합계,17945,310,280,14286,3349,264,16,34.61
2261,2020-08-24,검역,1322,0,4,1230,92,0,4,-
2262,2020-08-24,제주,28,0,0,25,3,0,0,4.17
2263,2020-08-24,경남,197,0,1,166,31,1,0,5.86
2264,2020-08-24,경북,1443,54,6,1355,34,6,0,54.20
2265,2020-08-24,전남,81,0,7,39,42,7,0,4.34
2266,2020-08-24,전북,71,0,4,39,32,4,0,3.91
2267,2020-08-24,충남,262,1,8,196,65,7,1,12.34
2268,2020-08-24,충북,108,0,10,79,29,10,0,6.75
2269,2020-08-24,강원,141,3,6,74,64,6,0,9.15
2270,2020-08-24,경기,2612,33,85,1579,1000,84,1,19.71
2271,2020-08-24,세종,60,0,3,50,10,1,2,17.53
2272,2020-08-24,울산,76,1,1,58,17,1,0,6.63
2273,2020-08-24,대전,215,2,10,164,49,10,0,14.58
2274,2020-08-24,광주,280,2,1,214,64,1,0,19.22
2275,2020-08-24,인천,543,3,20,385,155,20,0,18.37
2276,2020-08-24,대구,6978,191,0,6754,33,0,0,286.40
2277,2020-08-24,부산,262,3,3,173,86,3,0,7.68
2278,2020-08-24,서울,2986,16,97,1639,1331,97,0,30.68
2279,2020-08-24,합계,17665,309,266,14219,3137,258,8,34.07
2280,2020-08-23,검역,1318,0,4,1228,90,0,4,-
2281,2020-08-23,제주,28,0,0,25,3,0,0,4.17
2282,2020-08-23,경남,196,0,9,166,30,8,1,5.83
2283,2020-08-23,경북,1437,54,2,1355,28,2,0,53.97
2284,2020-08-23,전남,74,0,14,39,35,14,0,3.97
2285,2020-08-23,전북,67,0,0,38,29,0,0,3.69
2286,2020-08-23,충남,254,1,10,195,58,10,0,11.97
2287,2020-08-23,충북,98,0,3,79,19,3,0,6.13
2288,2020-08-23,강원,135,3,15,74,58,15,0,8.76
2289,2020-08-23,경기,2527,33,125,1567,927,124,1,19.07
2290,2020-08-23,세종,57,0,0,50,7,0,0,16.65
2291,2020-08-23,울산,75,1,3,58,16,3,0,6.54
2292,2020-08-23,대전,205,2,15,164,39,15,0,13.91
2293,2020-08-23,광주,279,2,17,212,65,15,2,19.15
2294,2020-08-23,인천,523,3,32,385,135,32,0,17.69
2295,2020-08-23,대구,6978,191,6,6753,34,6,0,286.4
2296,2020-08-23,부산,259,3,2,173,83,2,0,7.59
2297,2020-08-23,서울,2889,16,140,1639,1234,138,2,29.68
2298,2020-08-23,합계,17399,309,397,14200,2890,387,10,33.56
2299,2020-08-22,검역,1314,0,4,1227,87,0,4,-
2300,2020-08-22,제주,28,0,2,25,3,2,0,4.17
2301,2020-08-22,경남,187,0,9,165,22,8,1,5.56
2302,2020-08-22,경북,1435,54,4,1354,27,4,0,53.9
2303,2020-08-22,전남,60,0,7,38,22,7,0,3.22
2304,2020-08-22,전북,67,0,4,38,29,4,0,3.69
2305,2020-08-22,충남,244,1,7,192,51,6,1,11.5
2306,2020-08-22,충북,95,0,2,78,17,2,0,5.94
2307,2020-08-22,강원,120,3,16,74,43,16,0,7.79
2308,2020-08-22,경기,2402,33,95,1550,819,91,4,18.13
2309,2020-08-22,세종,57,0,1,50,7,1,0,16.65
2310,2020-08-22,울산,72,1,3,58,13,1,2,6.28
2311,2020-08-22,대전,190,2,5,164,24,4,1,12.89
2312,2020-08-22,광주,262,2,11,208,52,9,2,17.99
