,rowID,등록일,구분,확진자,확진률,치명률,사망자,사망률,수정일
561,4380,2020-11-01,0-9,697,2.62,2.62,0,0.00,null
562,4379,2020-11-01,10-19,1471,5.52,5.52,0,0.00,null
563,4378,2020-11-01,20-29,5192,19.49,19.49,0,0.00,null
564,4377,2020-11-01,30-39,3304,12.4,12.4,2,0.43,null
565,4376,2020-11-01,40-49,3588,13.47,13.47,4,0.86,null
566,4375,2020-11-01,50-59,4884,18.34,18.34,21,4.51,null
567,4374,2020-11-01,60-69,4224,15.86,15.86,53,11.37,null
568,4373,2020-11-01,70-79,2122,7.97,7.97,152,32.62,null
569,4372,2020-11-01,80 이상,1153,4.33,4.33,234,50.21,null
570,4371,2020-11-01,여성,14223,53.4,53.4,217,46.57,null
571,4370,2020-11-01,남성,12412,46.6,46.6,249,53.43,null
572,4358,2020-10-31,0-9,692,2.61,2.61,0,0.00,null
573,4357,2020-10-31,10-19,1457,5.5,5.5,0,0.00,null
574,4356,2020-10-31,20-29,5168,19.49,19.49,0,0.00,null
575,4355,2020-10-31,30-39,3285,12.39,12.39,2,0.43,null
576,4354,2020-10-31,40-49,3563,13.44,13.44,4,0.86,null
577,4353,2020-10-31,50-59,4871,18.37,18.37,21,4.53,null
578,4352,2020-10-31,60-69,4209,15.88,15.88,53,11.42,null
579,4351,2020-10-31,70-79,2116,7.98,7.98,152,32.76,null
580,4350,2020-10-31,80 이상,1150,4.34,4.34,232,50.00,null
581,4349,2020-10-31,여성,14159,53.41,53.41,216,46.55,null
582,4348,2020-10-31,남성,12352,46.59,46.59,248,53.45,null
583,4336,2020-10-30,0-9,685,2.6,2.6,0,0.00,null
584,4335,2020-10-30,10-19,1452,5.5,5.5,0,0.00,null
585,4334,2020-10-30,20-29,5147,19.51,19.51,0,0.00,null
586,4333,2020-10-30,30-39,3263,12.37,12.37,2,0.43,null
587,4332,2020-10-30,40-49,3545,13.44,13.44,4,0.86,null
588,4331,2020-10-30,50-59,4845,18.36,18.36,21,4.54,null
589,4330,2020-10-30,60-69,4202,15.93,15.93,53,11.45,null
590,4329,2020-10-30,70-79,2106,7.98,7.98,152,32.83,null
591,4328,2020-10-30,80 이상,1140,4.32,4.32,231,49.89,null
592,4327,2020-10-30,여성,14096,53.42,53.42,215,46.44,null
593,4326,2020-10-30,남성,12289,46.58,46.58,248,53.56,null
594,4314,2020-10-29,0-9,677,2.58,2.58,0,0.00,null
595,4313,2020-10-29,10-19,1443,5.49,5.49,0,0.00,null
596,4312,2020-10-29,20-29,5131,19.53,19.53,0,0.00,null
597,4311,2020-10-29,30-39,3247,12.36,12.36,2,0.43,null
598,4310,2020-10-29,40-49,3526,13.42,13.42,4,0.87,null
599,4309,2020-10-29,50-59,4829,18.38,18.38,21,4.55,null
600,4308,2020-10-29,60-69,4182,15.92,15.92,53,11.47,null
601,4307,2020-10-29,70-79,2100,7.99,7.99,151,32.68,null
602,4306,2020-10-29,80 이상,1136,4.32,4.32,231,50.00,null
603,4305,2020-10-29,여성,14036,53.43,53.43,215,46.54,null
604,4304,2020-10-29,남성,12235,46.57,46.57,247,53.46,null
605,4292,2020-10-28,0-9,666,2.55,2.55,0,0.00,null
606,4291,2020-10-28,10-19,1435,5.49,5.49,0,0.00,null
607,4290,2020-10-28,20-29,5118,19.57,19.57,0,0.00,null
608,4289,2020-10-28,30-39,3224,12.33,12.33,2,0.43,null
609,4288,2020-10-28,40-49,3512,13.43,13.43,4,0.87,null
610,4287,2020-10-28,50-59,4812,18.4,18.4,21,4.56,null
611,4286,2020-10-28,60-69,4157,15.9,15.9,53,11.50,null
612,4285,2020-10-28,70-79,2090,7.99,7.99,150,32.54,null
613,4284,2020-10-28,80 이상,1132,4.33,4.33,231,50.11,null
614,4283,2020-10-28,여성,13979,53.47,53.47,214,46.42,null
615,4282,2020-10-28,남성,12167,46.53,46.53,247,53.58,null
616,4270,2020-10-27,0-9,662,2.54,2.54,0,0.00,null
617,4269,2020-10-27,10-19,1429,5.49,5.49,0,0.00,null
618,4268,2020-10-27,20-29,5098,19.58,19.58,0,0.00,null
619,4267,2020-10-27,30-39,3209,12.32,12.32,2,0.43,null
620,4266,2020-10-27,40-49,3495,13.42,13.42,4,0.87,null
621,4265,2020-10-27,50-59,4792,18.4,18.4,21,4.57,null
622,4264,2020-10-27,60-69,4148,15.93,15.93,53,11.52,null
623,4263,2020-10-27,70-79,2083,8,8,149,32.39,null
624,4262,2020-10-27,80 이상,1127,4.33,4.33,231,50.22,null
625,4261,2020-10-27,여성,13922,53.46,53.46,214,46.52,null
626,4260,2020-10-27,남성,12121,46.54,46.54,246,53.48,null
627,4248,2020-10-26,0-9,660,2.54,2.54,0,0.00,null
628,4247,2020-10-26,10-19,1422,5.48,5.48,0,0.00,null
629,4246,2020-10-26,20-29,5086,19.6,19.6,0,0.00,null
630,4245,2020-10-26,30-39,3200,12.33,12.33,2,0.44,null
631,4244,2020-10-26,40-49,3481,13.41,13.41,4,0.88,null
632,4243,2020-10-26,50-59,4769,18.37,18.37,21,4.60,null
633,4242,2020-10-26,60-69,4135,15.93,15.93,53,11.60,null
634,4241,2020-10-26,70-79,2079,8.01,8.01,147,32.17,null
635,4240,2020-10-26,80 이상,1123,4.33,4.33,230,50.33,null
636,4239,2020-10-26,여성,13875,53.46,53.46,213,46.61,null
637,4238,2020-10-26,남성,12080,46.54,46.54,244,53.39,null
638,4226,2020-10-25,0-9,654,2.53,2.53,0,0.00,null
639,4225,2020-10-25,10-19,1417,5.48,5.48,0,0.00,null
640,4224,2020-10-25,20-29,5065,19.6,19.6,0,0.00,null
641,4223,2020-10-25,30-39,3175,12.29,12.29,2,0.44,null
642,4222,2020-10-25,40-49,3459,13.39,13.39,4,0.88,null
643,4221,2020-10-25,50-59,4747,18.37,18.37,21,4.60,null
644,4220,2020-10-25,60-69,4124,15.96,15.96,53,11.60,null
645,4219,2020-10-25,70-79,2076,8.04,8.04,147,32.17,null
646,4218,2020-10-25,80 이상,1119,4.33,4.33,230,50.33,null
647,4217,2020-10-25,여성,13807,53.44,53.44,213,46.61,null
648,4216,2020-10-25,남성,12029,46.56,46.56,244,53.39,null
649,4204,2020-10-24,0-9,649,2.52,2.52,0,0.00,null
650,4203,2020-10-24,10-19,1410,5.47,5.47,0,0.00,null
651,4202,2020-10-24,20-29,5055,19.61,19.61,0,0.00,null
652,4201,2020-10-24,30-39,3167,12.29,12.29,2,0.44,null
653,4200,2020-10-24,40-49,3448,13.38,13.38,4,0.88,null
654,4199,2020-10-24,50-59,4738,18.38,18.38,21,4.60,null
655,4198,2020-10-24,60-69,4118,15.98,15.98,53,11.60,null
656,4197,2020-10-24,70-79,2075,8.05,8.05,147,32.17,null
657,4196,2020-10-24,80 이상,1115,4.33,4.33,230,50.33,null
658,4195,2020-10-24,여성,13772,53.43,53.43,213,46.61,null
659,4194,2020-10-24,남성,12003,46.57,46.57,244,53.39,null
660,4182,2020-10-23,0-9,642,2.5,2.5,0,0.00,null
661,4181,2020-10-23,10-19,1403,5.46,5.46,0,0.00,null
662,4180,2020-10-23,20-29,5043,19.62,19.62,0,0.00,null
663,4179,2020-10-23,30-39,3163,12.31,12.31,2,0.44,null
664,4178,2020-10-23,40-49,3439,13.38,13.38,4,0.88,null
665,4177,2020-10-23,50-59,4724,18.38,18.38,21,4.62,null
666,4176,2020-10-23,60-69,4104,15.97,15.97,52,11.43,null
667,4175,2020-10-23,70-79,2070,8.06,8.06,147,32.31,null
668,4174,2020-10-23,80 이상,1110,4.32,4.32,229,50.33,null
669,4173,2020-10-23,여성,13736,53.45,53.45,213,46.81,null
670,4172,2020-10-23,남성,11962,46.55,46.55,242,53.19,null
671,4160,2020-10-22,0-9,640,2.51,2.51,0,0.00,null
672,4159,2020-10-22,10-19,1392,5.45,5.45,0,0.00,null
673,4158,2020-10-22,20-29,5033,19.7,19.7,0,0.00,null
674,4157,2020-10-22,30-39,3145,12.31,12.31,2,0.44,null
675,4156,2020-10-22,40-49,3418,13.38,13.38,4,0.88,null
676,4155,2020-10-22,50-59,4698,18.39,18.39,21,4.64,null
677,4154,2020-10-22,60-69,4078,15.97,15.97,50,11.04,null
678,4153,2020-10-22,70-79,2057,8.05,8.05,147,32.45,null
679,4152,2020-10-22,80 이상,1082,4.24,4.24,229,50.55,null
680,4151,2020-10-22,여성,13654,53.45,53.45,212,46.80,null
681,4150,2020-10-22,남성,11889,46.55,46.55,241,53.20,null
682,4138,2020-10-21,0-9,638,2.51,2.51,0,0.00,null
683,4137,2020-10-21,10-19,1390,5.47,5.47,0,0.00,null
684,4136,2020-10-21,20-29,5015,19.73,19.73,0,0.00,null
685,4135,2020-10-21,30-39,3135,12.33,12.33,2,0.44,null
686,4134,2020-10-21,40-49,3400,13.37,13.37,4,0.89,null
687,4133,2020-10-21,50-59,4674,18.38,18.38,21,4.67,null
688,4132,2020-10-21,60-69,4052,15.94,15.94,49,10.89,null
689,4131,2020-10-21,70-79,2046,8.05,8.05,147,32.67,null
690,4130,2020-10-21,80 이상,1074,4.22,4.22,227,50.44,null
691,4129,2020-10-21,여성,13594,53.47,53.47,210,46.67,null
692,4128,2020-10-21,남성,11830,46.53,46.53,240,53.33,null
693,4116,2020-10-20,0-9,637,2.51,2.51,0,0.00,null
694,4115,2020-10-20,10-19,1386,5.47,5.47,0,0.00,null
695,4114,2020-10-20,20-29,5003,19.75,19.75,0,0.00,null
696,4113,2020-10-20,30-39,3123,12.33,12.33,2,0.45,null
697,4112,2020-10-20,40-49,3382,13.35,13.35,4,0.89,null
698,4111,2020-10-20,50-59,4659,18.39,18.39,21,4.70,null
699,4110,2020-10-20,60-69,4038,15.94,15.94,49,10.96,null
700,4109,2020-10-20,70-79,2041,8.06,8.06,146,32.66,null
701,4108,2020-10-20,80 이상,1064,4.2,4.2,225,50.34,null
702,4107,2020-10-20,여성,13550,53.49,53.49,210,46.98,null
703,4106,2020-10-20,남성,11783,46.51,46.51,237,53.02,null
704,4094,2020-10-19,0-9,634,2.51,2.51,0,0.00,null
705,4093,2020-10-19,10-19,1383,5.47,5.47,0,0.00,null
706,4092,2020-10-19,20-29,4992,19.75,19.75,0,0.00,null
707,4091,2020-10-19,30-39,3116,12.33,12.33,2,0.45,null
708,4090,2020-10-19,40-49,3370,13.33,13.33,4,0.90,null
709,4089,2020-10-19,50-59,4650,18.4,18.4,21,4.73,null
710,4088,2020-10-19,60-69,4029,15.94,15.94,47,10.59,null
711,4087,2020-10-19,70-79,2038,8.06,8.06,146,32.88,null
712,4086,2020-10-19,80 이상,1063,4.21,4.21,224,50.45,null
713,4085,2020-10-19,여성,13530,53.53,53.53,209,47.07,null
714,4084,2020-10-19,남성,11745,46.47,46.47,235,52.93,null
715,4072,2020-10-18,0-9,632,2.51,2.51,0,0.00,null
716,4071,2020-10-18,10-19,1380,5.48,5.48,0,0.00,null
717,4070,2020-10-18,20-29,4979,19.76,19.76,0,0.00,null
718,4069,2020-10-18,30-39,3109,12.34,12.34,2,0.45,null
719,4068,2020-10-18,40-49,3355,13.31,13.31,4,0.90,null
720,4067,2020-10-18,50-59,4637,18.4,18.4,21,4.73,null
721,4066,2020-10-18,60-69,4022,15.96,15.96,47,10.59,null
722,4065,2020-10-18,70-79,2031,8.06,8.06,146,32.88,null
723,4064,2020-10-18,80 이상,1054,4.18,4.18,224,50.45,null
724,4063,2020-10-18,여성,13488,53.53,53.53,209,47.07,null
725,4062,2020-10-18,남성,11711,46.47,46.47,235,52.93,null
726,4050,2020-10-17,0-9,630,2.51,2.51,0,0.00,null
727,4049,2020-10-17,10-19,1376,5.48,5.48,0,0.00,null
728,4048,2020-10-17,20-29,4967,19.78,19.78,0,0.00,null
729,4047,2020-10-17,30-39,3095,12.33,12.33,2,0.45,null
730,4046,2020-10-17,40-49,3342,13.31,13.31,4,0.90,null
731,4045,2020-10-17,50-59,4615,18.38,18.38,21,4.74,null
732,4044,2020-10-17,60-69,4007,15.96,15.96,47,10.61,null
733,4043,2020-10-17,70-79,2023,8.06,8.06,145,32.73,null
734,4042,2020-10-17,80 이상,1053,4.19,4.19,224,50.56,null
735,4041,2020-10-17,여성,13446,53.55,53.55,208,46.95,null
736,4040,2020-10-17,남성,11662,46.45,46.45,235,53.05,null
737,4028,2020-10-16,0-9,628,2.51,2.51,0,0.00,null
738,4027,2020-10-16,10-19,1374,5.49,5.49,0,0.00,null
739,4026,2020-10-16,20-29,4962,19.82,19.82,0,0.00,null
740,4025,2020-10-16,30-39,3079,12.3,12.3,2,0.45,null
741,4024,2020-10-16,40-49,3336,13.33,13.33,4,0.91,null
742,4023,2020-10-16,50-59,4596,18.36,18.36,21,4.76,null
743,4022,2020-10-16,60-69,3990,15.94,15.94,47,10.66,null
744,4021,2020-10-16,70-79,2021,8.07,8.07,144,32.65,null
745,4020,2020-10-16,80 이상,1049,4.19,4.19,223,50.57,null
746,4019,2020-10-16,여성,13399,53.52,53.52,207,46.94,null
747,4018,2020-10-16,남성,11636,46.48,46.48,234,53.06,null
748,4006,2020-10-15,0-9,628,2.51,2.51,0,0.00,null
749,4005,2020-10-15,10-19,1372,5.49,5.49,0,0.00,null
750,4004,2020-10-15,20-29,4955,19.83,19.83,0,0.00,null
751,4003,2020-10-15,30-39,3070,12.29,12.29,2,0.46,null
752,4002,2020-10-15,40-49,3326,13.31,13.31,4,0.91,null
753,4001,2020-10-15,50-59,4588,18.36,18.36,21,4.78,null
754,4000,2020-10-15,60-69,3983,15.94,15.94,47,10.71,null
755,3999,2020-10-15,70-79,2019,8.08,8.08,143,32.57,null
756,3998,2020-10-15,80 이상,1047,4.19,4.19,222,50.57,null
757,3997,2020-10-15,여성,13373,53.52,53.52,206,46.92,null
758,3996,2020-10-15,남성,11615,46.48,46.48,233,53.08,null
759,3984,2020-10-14,0-9,623,2.5,2.5,0,0.00,null
760,3983,2020-10-14,10-19,1369,5.5,5.5,0,0.00,null
761,3982,2020-10-14,20-29,4942,19.86,19.86,0,0.00,null
762,3981,2020-10-14,30-39,3060,12.29,12.29,2,0.46,null
763,3980,2020-10-14,40-49,3318,13.33,13.33,4,0.91,null
764,3979,2020-10-14,50-59,4583,18.41,18.41,21,4.79,null
765,3978,2020-10-14,60-69,3970,15.95,15.95,47,10.73,null
766,3977,2020-10-14,70-79,2008,8.07,8.07,143,32.65,null
767,3976,2020-10-14,80 이상,1016,4.08,4.08,221,50.46,null
768,3975,2020-10-14,여성,13295,53.42,53.42,205,46.80,null
769,3974,2020-10-14,남성,11594,46.58,46.58,233,53.20,null
770,3962,2020-10-13,0-9,619,2.5,2.5,0,0.00,null
771,3961,2020-10-13,10-19,1362,5.49,5.49,0,0.00,null
772,3960,2020-10-13,20-29,4912,19.8,19.8,0,0.00,null
773,3959,2020-10-13,30-39,3049,12.29,12.29,2,0.46,null
774,3958,2020-10-13,40-49,3307,13.33,13.33,4,0.92,null
775,3957,2020-10-13,50-59,4574,18.44,18.44,21,4.84,null
776,3956,2020-10-13,60-69,3962,15.97,15.97,47,10.83,null
777,3955,2020-10-13,70-79,2006,8.09,8.09,142,32.72,null
778,3954,2020-10-13,80 이상,1014,4.09,4.09,218,50.23,null
779,3953,2020-10-13,여성,13262,53.47,53.47,202,46.54,null
780,3952,2020-10-13,남성,11543,46.53,46.53,232,53.46,null
781,3951,2020-10-12,0-9,614,2.49,2.49,0,0.00,null
782,3950,2020-10-12,10-19,1355,5.49,5.49,0,0.00,null
783,3949,2020-10-12,20-29,4891,19.8,19.8,0,0.00,null
784,3948,2020-10-12,30-39,3033,12.28,12.28,2,0.46,null
785,3947,2020-10-12,40-49,3287,13.31,13.31,4,0.92,null
786,3946,2020-10-12,50-59,4561,18.46,18.46,20,4.62,null
787,3945,2020-10-12,60-69,3950,15.99,15.99,47,10.85,null
788,3944,2020-10-12,70-79,1999,8.09,8.09,142,32.79,null
789,3943,2020-10-12,80 이상,1013,4.1,4.1,218,50.35,null
790,3942,2020-10-12,여성,13224,53.53,53.53,202,46.65,null
791,3941,2020-10-12,남성,11479,46.47,46.47,231,53.35,null
792,3918,2020-10-11,0-9,606,2.46,2.46,0,0.00,null
793,3917,2020-10-11,10-19,1353,5.5,5.5,0,0.00,null
794,3916,2020-10-11,20-29,4872,19.8,19.8,0,0.00,null
795,3915,2020-10-11,30-39,3014,12.25,12.25,2,0.46,null
796,3914,2020-10-11,40-49,3271,13.29,13.29,4,0.93,null
797,3913,2020-10-11,50-59,4549,18.49,18.49,20,4.63,null
798,3912,2020-10-11,60-69,3939,16.01,16.01,46,10.65,null
799,3911,2020-10-11,70-79,1991,8.09,8.09,142,32.87,null
800,3910,2020-10-11,80 이상,1011,4.11,4.11,218,50.46,null
801,3909,2020-10-11,여성,13183,53.58,53.58,201,46.53,null
802,3908,2020-10-11,남성,11423,46.42,46.42,231,53.47,null
803,3896,2020-10-10,0-9,602,2.45,2.45,0,0.00,null
804,3895,2020-10-10,10-19,1353,5.51,5.51,0,0.00,null
805,3894,2020-10-10,20-29,4861,19.8,19.8,0,0.00,null
806,3893,2020-10-10,30-39,3000,12.22,12.22,2,0.47,null
807,3892,2020-10-10,40-49,3263,13.29,13.29,4,0.93,null
808,3891,2020-10-10,50-59,4543,18.51,18.51,20,4.65,null
809,3890,2020-10-10,60-69,3933,16.02,16.02,46,10.70,null
810,3889,2020-10-10,70-79,1985,8.09,8.09,142,33.02,null
811,3888,2020-10-10,80 이상,1008,4.11,4.11,216,50.23,null
812,3887,2020-10-10,여성,13159,53.61,53.61,200,46.51,null
813,3886,2020-10-10,남성,11389,46.39,46.39,230,53.49,null
814,3874,2020-10-08,0-9,600,2.46,2.46,0,0.00,null
815,3873,2020-10-08,10-19,1339,5.48,5.48,0,0.00,null
816,3872,2020-10-08,20-29,4842,19.83,19.83,0,0.00,null
817,3871,2020-10-08,30-39,2986,12.23,12.23,2,0.47,null
818,3870,2020-10-08,40-49,3251,13.31,13.31,4,0.94,null
819,3869,2020-10-08,50-59,4527,18.54,18.54,20,4.68,null
820,3868,2020-10-08,60-69,3901,15.97,15.97,46,10.77,null
821,3867,2020-10-08,70-79,1974,8.08,8.08,141,33.02,null
822,3866,2020-10-08,80 이상,1002,4.1,4.1,214,50.12,null
823,3865,2020-10-08,여성,13101,53.64,53.64,198,46.37,null
824,3864,2020-10-08,남성,11321,46.36,46.36,229,53.63,null
825,3852,2020-10-07,0-9,594,2.44,2.44,0,0.00,null
826,3851,2020-10-07,10-19,1334,5.48,5.48,0,0.00,null
827,3850,2020-10-07,20-29,4836,19.86,19.86,0,0.00,null
828,3849,2020-10-07,30-39,2979,12.23,12.23,2,0.47,null
829,3848,2020-10-07,40-49,3242,13.31,13.31,4,0.94,null
830,3847,2020-10-07,50-59,4515,18.54,18.54,19,4.47,null
831,3846,2020-10-07,60-69,3890,15.97,15.97,46,10.82,null
832,3845,2020-10-07,70-79,1964,8.06,8.06,141,33.18,null
833,3844,2020-10-07,80 이상,999,4.1,4.1,213,50.12,null
834,3843,2020-10-07,여성,13071,53.67,53.67,198,46.59,null
835,3842,2020-10-07,남성,11282,46.33,46.33,227,53.41,null
836,3830,2020-10-06,0-9,593,2.45,2.45,0,0.00,null
837,3829,2020-10-06,10-19,1332,5.5,5.5,0,0.00,null
838,3828,2020-10-06,20-29,4828,19.92,19.92,0,0.00,null
839,3827,2020-10-06,30-39,2966,12.24,12.24,2,0.47,null
840,3826,2020-10-06,40-49,3232,13.33,13.33,4,0.95,null
841,3825,2020-10-06,50-59,4487,18.51,18.51,19,4.50,null
842,3824,2020-10-06,60-69,3859,15.92,15.92,46,10.90,null
843,3823,2020-10-06,70-79,1948,8.04,8.04,141,33.41,null
844,3822,2020-10-06,80 이상,994,4.1,4.1,210,49.76,null
845,3821,2020-10-06,여성,13010,53.67,53.67,196,46.45,null
846,3820,2020-10-06,남성,11229,46.33,46.33,226,53.55,null
847,3808,2020-10-05,0-9,588,2.43,2.43,0,0.00,null
848,3807,2020-10-05,10-19,1324,5.48,5.48,0,0.00,null
849,3806,2020-10-05,20-29,4802,19.87,19.87,0,0.00,null
850,3805,2020-10-05,30-39,2958,12.24,12.24,2,0.47,null
851,3804,2020-10-05,40-49,3230,13.37,13.37,4,0.95,null
852,3803,2020-10-05,50-59,4476,18.52,18.52,19,4.50,null
853,3802,2020-10-05,60-69,3850,15.93,15.93,46,10.90,null
854,3801,2020-10-05,70-79,1944,8.05,8.05,141,33.41,null
855,3800,2020-10-05,80 이상,992,4.11,4.11,210,49.76,null
856,3799,2020-10-05,여성,12985,53.74,53.74,196,46.45,null
857,3798,2020-10-05,남성,11179,46.26,46.26,226,53.55,null
858,3786,2020-10-04,0-9,588,2.44,2.44,0,0.00,null
859,3785,2020-10-04,10-19,1321,5.48,5.48,0,0.00,null
860,3784,2020-10-04,20-29,4785,19.86,19.86,0,0.00,null
861,3783,2020-10-04,30-39,2949,12.24,12.24,2,0.48,null
862,3782,2020-10-04,40-49,3222,13.37,13.37,4,0.95,null
863,3781,2020-10-04,50-59,4464,18.53,18.53,19,4.51,null
864,3780,2020-10-04,60-69,3836,15.92,15.92,45,10.69,null
865,3779,2020-10-04,70-79,1938,8.04,8.04,141,33.49,null
866,3778,2020-10-04,80 이상,988,4.1,4.1,210,49.88,null
867,3777,2020-10-04,여성,12959,53.79,53.79,196,46.56,null
868,3776,2020-10-04,남성,11132,46.21,46.21,225,53.44,null
869,3764,2020-10-03,0-9,588,2.45,2.45,0,0.00,null
870,3763,2020-10-03,10-19,1317,5.48,5.48,0,0.00,null
871,3762,2020-10-03,20-29,4781,19.9,19.9,0,0.00,null
872,3761,2020-10-03,30-39,2940,12.24,12.24,2,0.48,null
873,3760,2020-10-03,40-49,3209,13.36,13.36,4,0.95,null
874,3759,2020-10-03,50-59,4456,18.55,18.55,19,4.52,null
875,3758,2020-10-03,60-69,3824,15.92,15.92,44,10.48,null
876,3757,2020-10-03,70-79,1930,8.03,8.03,141,33.57,null
877,3756,2020-10-03,80 이상,982,4.09,4.09,210,50.00,null
878,3755,2020-10-03,여성,12935,53.84,53.84,196,46.67,null
879,3754,2020-10-03,남성,11092,46.16,46.16,224,53.33,null
880,3742,2020-10-02,0-9,587,2.45,2.45,0,0.00,null
881,3741,2020-10-02,10-19,1316,5.49,5.49,0,0.00,null
882,3740,2020-10-02,20-29,4775,19.94,19.94,0,0.00,null
883,3739,2020-10-02,30-39,2927,12.22,12.22,2,0.48,null
884,3738,2020-10-02,40-49,3198,13.35,13.35,4,0.96,null
885,3737,2020-10-02,50-59,4445,18.56,18.56,19,4.57,null
886,3736,2020-10-02,60-69,3808,15.9,15.9,44,10.58,null
887,3735,2020-10-02,70-79,1917,8,8,138,33.17,null
888,3734,2020-10-02,80 이상,979,4.09,4.09,209,50.24,null
889,3733,2020-10-02,여성,12907,53.89,53.89,196,47.12,null
890,3732,2020-10-02,남성,11045,46.11,46.11,220,52.88,null
891,3720,2020-10-01,0-9,584,2.44,2.44,0,0.00,null
892,3719,2020-10-01,10-19,1310,5.48,5.48,0,0.00,null
893,3718,2020-10-01,20-29,4769,19.96,19.96,0,0.00,null
894,3717,2020-10-01,30-39,2917,12.21,12.21,2,0.48,null
895,3716,2020-10-01,40-49,3192,13.36,13.36,4,0.96,null
896,3715,2020-10-01,50-59,4434,18.56,18.56,19,4.58,null
897,3714,2020-10-01,60-69,3795,15.89,15.89,44,10.60,null
898,3713,2020-10-01,70-79,1913,8.01,8.01,138,33.25,null
899,3712,2020-10-01,80 이상,975,4.08,4.08,208,50.12,null
900,3711,2020-10-01,여성,12882,53.92,53.92,196,47.23,null
901,3710,2020-10-01,남성,11007,46.08,46.08,219,52.77,null
902,3698,2020-09-30,0-9,578,2.43,2.43,0,0.00,null
903,3697,2020-09-30,10-19,1306,5.48,5.48,0,0.00,null
904,3696,2020-09-30,20-29,4762,20,20,0,0.00,null
905,3695,2020-09-30,30-39,2908,12.21,12.21,2,0.48,null
906,3694,2020-09-30,40-49,3178,13.35,13.35,4,0.97,null
907,3693,2020-09-30,50-59,4421,18.57,18.57,19,4.60,null
908,3692,2020-09-30,60-69,3782,15.88,15.88,44,10.65,null
909,3691,2020-09-30,70-79,1906,8,8,136,32.93,null
910,3690,2020-09-30,80 이상,971,4.08,4.08,208,50.36,null
911,3689,2020-09-30,여성,12848,53.96,53.96,196,47.46,null
912,3688,2020-09-30,남성,10964,46.04,46.04,217,52.54,null
913,3676,2020-09-29,0-9,573,2.42,2.42,0,0.00,null
914,3675,2020-09-29,10-19,1301,5.49,5.49,0,0.00,null
915,3674,2020-09-29,20-29,4754,20.06,20.06,0,0.00,null
916,3673,2020-09-29,30-39,2888,12.19,12.19,2,0.49,null
917,3672,2020-09-29,40-49,3158,13.33,13.33,4,0.98,null
918,3671,2020-09-29,50-59,4395,18.55,18.55,19,4.67,null
919,3670,2020-09-29,60-69,3764,15.88,15.88,44,10.81,null
920,3669,2020-09-29,70-79,1897,8,8,133,32.68,null
921,3668,2020-09-29,80 이상,969,4.09,4.09,205,50.37,null
922,3667,2020-09-29,여성,12812,54.06,54.06,191,46.93,null
923,3666,2020-09-29,남성,10887,45.94,45.94,216,53.07,null
924,3654,2020-09-28,0-9,572,2.42,2.42,0,0.00,null
925,3653,2020-09-28,10-19,1299,5.49,5.49,0,0.00,null
926,3652,2020-09-28,20-29,4746,20.06,20.06,0,0.00,null
927,3651,2020-09-28,30-39,2881,12.18,12.18,2,0.49,null
928,3650,2020-09-28,40-49,3151,13.32,13.32,4,0.99,null
929,3649,2020-09-28,50-59,4390,18.55,18.55,19,4.68,null
930,3648,2020-09-28,60-69,3760,15.89,15.89,44,10.84,null
931,3647,2020-09-28,70-79,1897,8.02,8.02,132,32.51,null
932,3646,2020-09-28,80 이상,965,4.08,4.08,205,50.49,null
933,3645,2020-09-28,여성,12801,54.1,54.1,190,46.80,null
934,3644,2020-09-28,남성,10860,45.9,45.9,216,53.20,null
935,3632,2020-09-27,0-9,568,2.41,2.41,0,0.00,null
936,3631,2020-09-27,10-19,1295,5.48,5.48,0,0.00,null
937,3630,2020-09-27,20-29,4741,20.08,20.08,0,0.00,null
938,3629,2020-09-27,30-39,2878,12.19,12.19,2,0.50,null
939,3628,2020-09-27,40-49,3146,13.32,13.32,4,1.00,null
940,3627,2020-09-27,50-59,4380,18.55,18.55,18,4.49,null
941,3626,2020-09-27,60-69,3748,15.87,15.87,44,10.97,null
942,3625,2020-09-27,70-79,1894,8.02,8.02,130,32.42,null
943,3624,2020-09-27,80 이상,961,4.07,4.07,203,50.62,null
944,3623,2020-09-27,여성,12777,54.11,54.11,188,46.88,null
945,3622,2020-09-27,남성,10834,45.89,45.89,213,53.12,null
946,3610,2020-09-26,0-9,567,2.41,2.41,0,0.00,null
947,3609,2020-09-26,10-19,1291,5.49,5.49,0,0.00,null
948,3608,2020-09-26,20-29,4727,20.1,20.1,0,0.00,null
949,3607,2020-09-26,30-39,2862,12.17,12.17,2,0.50,null
950,3606,2020-09-26,40-49,3134,13.33,13.33,4,1.00,null
951,3605,2020-09-26,50-59,4361,18.54,18.54,18,4.51,null
952,3604,2020-09-26,60-69,3728,15.85,15.85,43,10.78,null
953,3603,2020-09-26,70-79,1887,8.02,8.02,130,32.58,null
954,3602,2020-09-26,80 이상,959,4.08,4.08,202,50.63,null
955,3601,2020-09-26,여성,12724,54.11,54.11,188,47.12,null
956,3600,2020-09-26,남성,10792,45.89,45.89,211,52.88,null
957,3588,2020-09-25,0-9,566,2.41,2.41,0,0.00,null
958,3587,2020-09-25,10-19,1285,5.48,5.48,0,0.00,null
959,3586,2020-09-25,20-29,4720,20.12,20.12,0,0.00,null
960,3585,2020-09-25,30-39,2855,12.17,12.17,2,0.51,null
961,3584,2020-09-25,40-49,3129,13.34,13.34,4,1.01,null
