종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
200710,에이디테크놀로지,"25,150","-550","2.14","25,200","25,150","92,316","2,326,693,250","25,650","25,650","25,050","500",원(KRW),"13,274,598","333,856,139,700",
096690,에이루트,"7,000","-250","3.45","7,020","7,000","183,153","1,283,928,090","7,240","7,240","6,900","500",원(KRW),"12,142,348","84,996,436,000",
298380,에이비엘바이오,"28,800","-400","1.37","28,800","28,750","406,267","11,637,601,600","29,050","29,150","28,400","500",원(KRW),"46,246,225","1,331,891,280,000",
195990,에이비프로바이오,"2,130","55","2.65","2,130","2,120","44,576,334","95,432,559,905","2,125","2,245","2,000","500",원(KRW),"250,457,780","533,475,071,400",
003800,에이스침대,"39,200","-500","1.26","39,200","39,150","1,613","63,452,050","39,700","39,700","39,150","1,000",원(KRW),"11,090,000","434,728,000,000",
088800,에이스테크,"23,750","-350","1.45","23,800","23,750","294,854","6,993,549,350","24,100","24,150","23,550","500",원(KRW),"40,957,928","972,750,790,000",
241840,에이스토리,"25,700","-900","3.38","25,700","25,600","172,530","4,462,244,750","26,450","26,500","25,300","500",원(KRW),"9,318,240","239,478,768,000",
138360,에이씨티,"4,480","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"34,611,984","155,061,688,320",
039230,에이아이비트,"181","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"110,362,573","19,975,625,713",
312610,에이에프더블류,"13,900","-50","0.36","13,900","13,850","50,427","695,488,850","13,850","14,000","13,500","500",원(KRW),"10,128,444","140,785,371,600",
072990,에이치시티,"13,250","-50","0.38","13,250","13,200","12,520","166,370,150","13,300","13,500","13,200","500",원(KRW),"6,927,600","91,790,700,000",
176440,에이치엔티,"1,920","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"85,739,345","164,619,542,400",
028300,에이치엘비,"96,800","-1,600","1.63","96,800","96,700","324,550","31,355,039,600","98,200","98,200","95,900","500",원(KRW),"52,654,740","5,096,978,832,000",
067630,에이치엘비생명과학,"28,100","-200","0.71","28,150","28,050","404,677","11,243,324,700","28,150","28,300","27,550","500",원(KRW),"47,070,453","1,322,679,729,300",
047920,에이치엘비제약,"16,650","-350","2.06","16,700","16,600","398,839","6,576,974,800","16,800","16,850","16,250","500",원(KRW),"20,274,952","337,577,950,800",
043220,에이치엘비파워,"1,350","0","0.00","1,350","1,345","384,718","514,110,845","1,340","1,350","1,325","500",원(KRW),"91,115,377","123,005,758,950",
239610,에이치엘사이언스,"44,100","-100","0.23","44,100","44,050","8,838","388,958,000","44,200","44,400","43,550","500",원(KRW),"5,142,148","226,768,726,800",
353070,에이치엠씨제4호스팩,"2,035","-10","0.49","2,035","2,010","300","610,500","2,035","2,035","2,035","100",원(KRW),"4,310,000","8,770,850,000",
044780,에이치케이,"1,725","-15","0.86","1,725","1,715","94,067","162,495,090","1,740","1,760","1,705","500",원(KRW),"18,505,787","31,922,482,575",
071670,에이테크솔루션,"9,950","-150","1.49","9,960","9,950","62,165","620,673,020","10,100","10,100","9,920","500",원(KRW),"10,000,000","99,500,000,000",
045660,에이텍,"30,850","-500","1.59","30,850","30,750","104,642","3,223,764,300","31,300","31,450","30,550","500",원(KRW),"8,260,000","254,821,000,000",
224110,에이텍티앤,"22,150","-800","3.49","22,200","22,100","114,263","2,533,657,850","22,500","22,550","21,900","500",원(KRW),"5,340,000","118,281,000,000",
021080,에이티넘인베스트,"2,660","5","0.19","2,665","2,655","319,145","850,996,990","2,680","2,690","2,645","500",원(KRW),"48,000,000","127,680,000,000",
089530,에이티세미콘,"818","3","0.37","819","818","936,337","764,141,271","820","826","808","500",원(KRW),"126,475,812","103,457,214,216",
200470,에이팩트,"6,670","-110","1.62","6,670","6,660","104,736","698,641,360","6,780","6,780","6,620","500",원(KRW),"17,553,680","117,083,045,600",
036180,에이프런티어,"1,205","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"27,922,908","33,647,104,140",
262260,에이프로,"34,450","-450","1.29","34,500","34,450","21,476","741,005,600","34,700","34,700","34,350","500",원(KRW),"6,880,626","237,037,565,700",
109960,에이프로젠 H&G,"777","-21","2.63","778","775","856,785","670,146,435","799","800","773","500",원(KRW),"178,695,217","138,846,183,609",
089970,에이피티씨,"14,300","-250","1.72","14,300","14,250","32,828","470,175,250","14,600","14,600","14,250","100",원(KRW),"23,564,595","336,973,708,500",
230240,에치에프알,"30,650","300","0.99","30,650","30,600","94,245","2,878,490,600","30,550","31,000","30,050","500",원(KRW),"11,982,020","367,248,913,000",
064510,에코마이스터,"1,610","-30","1.83","1,620","1,610","156,352","251,967,670","1,640","1,645","1,600","500",원(KRW),"26,691,608","42,973,488,880",
230360,에코마케팅,"25,150","-200","0.79","25,200","25,150","126,403","3,188,359,300","25,400","25,600","24,900","100",원(KRW),"32,517,874","817,824,531,100",
038870,에코바이오,"10,050","90","0.90","10,100","10,000","293,637","2,943,173,100","9,960","10,300","9,700","500",원(KRW),"11,610,994","116,690,489,700",
128540,에코캡,"2,970","15","0.51","2,970","2,940","22,096","65,170,610","2,960","2,990","2,935","100",원(KRW),"14,558,800","43,239,636,000",
086520,에코프로,"46,800","-500","1.06","46,800","46,750","148,378","6,902,961,600","47,150","47,150","46,100","500",원(KRW),"22,090,191","1,033,820,938,800",
247540,에코프로비엠,"153,200","-3,700","2.36","153,300","153,200","141,794","21,643,237,500","154,800","154,900","151,500","500",원(KRW),"21,035,166","3,222,587,431,200",
038110,에코플라스틱,"1,975","-25","1.25","1,975","1,965","275,469","543,387,635","1,995","2,020","1,940","500",원(KRW),"25,669,370","50,697,005,750",
073540,에프알텍,"6,390","-110","1.69","6,410","6,390","136,901","868,022,500","6,530","6,530","6,230","500",원(KRW),"11,400,000","72,846,000,000",
064090,에프앤리퍼블릭,"408","-4","0.97","410","408","65,260","26,532,870","416","416","405","500",원(KRW),"77,499,574","31,619,826,192",
036810,에프에스티,"27,750","-200","0.72","27,750","27,700","481,037","13,049,414,450","27,450","27,750","26,800","500",원(KRW),"20,233,814","561,488,338,500",
173940,에프엔씨엔터,"5,920","-100","1.66","5,940","5,920","14,501","86,426,530","6,050","6,060","5,900","500",원(KRW),"14,364,880","85,040,089,600",
083500,에프엔에스테크,"10,600","450","4.43","10,700","10,600","444,128","4,612,020,960","10,050","10,700","9,950","500",원(KRW),"8,385,722","88,888,653,200",
054940,엑사이엔씨,"1,620","25","1.57","1,620","1,610","1,434,348","2,347,654,310","1,630","1,675","1,605","500",원(KRW),"33,173,548","53,741,147,760",
950130,엑세스바이오,"24,200","400","1.68","24,200","24,150","1,131,271","27,574,944,200","24,650","24,950","23,900","0",미국달러(USD),"36,315,527","878,835,753,400",
205100,엑셈,"3,885","-10","0.26","3,885","3,880","166,871","647,961,055","3,920","3,935","3,855","100",원(KRW),"33,882,273","131,632,630,605",
070300,엑스큐어,"4,810","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"7,366,074","35,430,815,940",
092870,엑시콘,"16,050","-250","1.53","16,050","16,000","90,341","1,442,787,500","16,050","16,250","15,850","500",원(KRW),"10,374,180","166,505,589,000",
317870,엔바이오니아,"7,950","-60","0.75","7,950","7,940","48,034","376,371,390","8,010","8,010","7,780","500",원(KRW),"7,583,555","60,289,262,250",
067570,엔브이에이치코리아,"4,075","40","0.99","4,075","4,065","150,957","617,003,285","4,120","4,135","4,040","500",원(KRW),"29,591,785","120,586,523,875",
101400,엔시트론,"1,070","0","0.00","1,070","1,065","12,338","13,145,445","1,070","1,085","1,060","500",원(KRW),"28,124,845","30,093,584,150",
217820,엔에스,"10,200","-200","1.92","10,250","10,200","77,891","797,291,550","10,500","10,500","10,150","500",원(KRW),"10,769,621","109,850,134,200",
031860,엔에스엔,"1,625","-95","5.52","1,630","1,620","876,553","1,453,362,230","1,745","1,745","1,615","500",원(KRW),"43,836,052","71,233,584,500",
310840,엔에이치스팩13호,"2,070","10","0.49","2,070","2,055","1,010","2,065,700","2,045","2,070","2,045","100",원(KRW),"3,420,000","7,079,400,000",
319400,엔에이치스팩14호,"3,290","-10","0.30","3,290","3,285","285,947","941,196,065","3,285","3,350","3,245","100",원(KRW),"8,620,000","28,359,800,000",
353190,엔에이치스팩16호,"2,080","0","0.00","2,080","2,045","42,034","87,430,720","2,080","2,080","2,080","100",원(KRW),"4,310,000","8,964,800,000",
359090,엔에이치스팩17호,"2,010","-15","0.74","2,015","2,010","9,116","18,357,475","2,020","2,025","2,010","100",원(KRW),"7,010,000","14,090,100,000",
265740,엔에프씨,"14,300","-250","1.72","14,300","14,250","221,048","3,149,459,700","14,550","14,650","14,050","100",원(KRW),"8,690,000","124,267,000,000",
354200,엔젠바이오,"29,600","5,100","20.82","29,600","29,550","6,056,125","166,827,241,750","24,700","30,050","23,150","1,000",원(KRW),"12,215,562","361,580,635,200",
208860,엔지스테크널러지,"4,490","-35","0.77","4,490","4,430","25,137","112,040,165","4,530","4,530","4,410","500",원(KRW),"10,046,564","45,109,072,360",
183490,엔지켐생명과학,"116,200","3,500","3.11","116,200","116,100","134,568","15,616,579,700","115,800","118,100","114,500","500",원(KRW),"8,235,201","956,930,356,200",
182400,엔케이맥스,"18,150","150","0.83","18,200","18,150","675,608","12,131,451,000","18,200","18,450","17,500","500",원(KRW),"33,920,553","615,658,036,950",
069410,엔텔스,"8,750","-150","1.69","8,750","8,740","19,262","169,171,930","8,960","8,980","8,690","500",원(KRW),"6,899,227","60,368,236,250",
227950,엔투텍,"6,580","670","11.34","6,580","6,570","27,776,903","179,840,974,090","6,100","6,820","5,970","100",원(KRW),"58,616,478","385,696,425,240",
198080,엔피디,"4,100","-60","1.44","4,100","4,095","56,741","234,458,055","4,170","4,195","4,100","500",원(KRW),"21,535,185","88,294,258,500",
048830,엔피케이,"2,110","25","1.20","2,115","2,110","130,193","277,596,355","2,085","2,170","2,085","500",원(KRW),"18,723,923","39,507,477,530",
096870,엘디티,"3,145","60","1.94","3,145","3,130","58,698","184,434,080","3,095","3,230","3,085","500",원(KRW),"6,678,400","21,003,568,000",
061970,엘비세미콘,"10,700","-300","2.73","10,750","10,700","540,130","5,796,078,650","10,900","11,000","10,600","500",원(KRW),"43,784,592","468,495,134,400",
138690,엘아이에스,"8,080","-100","1.22","8,080","8,000","50,953","412,603,660","8,180","8,230","7,910","500",원(KRW),"16,026,971","129,497,925,680",
290650,엘앤씨바이오,"36,200","350","0.98","36,150","36,050","60,159","2,128,277,700","35,850","36,200","35,050","500",원(KRW),"21,877,008","791,947,689,600",
066970,엘앤에프,"53,800","500","0.94","53,800","53,700","397,484","21,168,837,100","53,100","54,500","51,900","500",원(KRW),"28,058,729","1,509,559,620,200",
156100,엘앤케이바이오,"17,550","-400","2.23","17,550","17,450","207,503","3,646,178,950","17,900","18,100","17,250","500",원(KRW),"13,267,774","232,849,433,700",
073110,엘엠에스,"13,850","700","5.32","13,850","13,800","1,601,889","22,097,262,800","13,000","14,200","12,900","500",원(KRW),"8,895,755","123,206,206,750",
083310,엘오티베큠,"17,950","-450","2.45","17,950","17,900","563,089","10,048,375,450","18,250","18,300","17,500","500",원(KRW),"15,845,853","284,433,061,350",
297890,엘이티,"14,950","-50","0.33","14,950","14,850","13,154","197,811,700","15,200","15,350","14,850","500",원(KRW),"7,109,450","106,286,277,500",
037950,엘컴텍,"1,480","-10","0.67","1,480","1,470","185,027","273,901,725","1,490","1,490","1,470","500",원(KRW),"84,447,519","124,982,328,120",
170920,엘티씨,"12,050","-350","2.82","12,050","12,000","35,515","428,098,650","12,300","12,300","11,900","500",원(KRW),"7,519,943","90,615,313,150",
058630,엠게임,"5,470","-140","2.50","5,470","5,460","735,613","4,030,357,060","5,550","5,600","5,370","500",원(KRW),"19,543,877","106,905,007,190",
019590,엠벤처투자,"1,050","-10","0.94","1,050","1,045","142,654","149,389,910","1,055","1,060","1,040","500",원(KRW),"61,459,206","64,532,166,300",
169330,엠브레인,"7,950","-90","1.12","7,950","7,940","11,204","89,348,990","8,060","8,090","7,900","500",원(KRW),"8,968,459","71,299,249,050",
097520,엠씨넥스,"37,000","50","0.14","37,000","36,950","118,839","4,368,285,650","36,850","37,100","36,500","500",원(KRW),"17,863,482","660,948,834,000",
179290,엠아이텍,"4,460","0","0.00","4,460","4,445","75,589","335,307,250","4,485","4,485","4,400","500",원(KRW),"31,183,148","139,076,840,080",
009780,엠에스씨,"4,870","-50","1.02","4,885","4,870","39,604","192,828,100","4,915","4,915","4,850","500",원(KRW),"17,600,000","85,712,000,000",
123040,엠에스오토텍,"8,760","-20","0.23","8,770","8,760","807,889","7,032,804,540","8,800","8,810","8,550","500",원(KRW),"34,589,958","303,008,032,080",
032790,엠젠플러스,"4,075","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"19,828,799","80,802,355,925",
033160,엠케이전자,"9,860","50","0.51","9,860","9,830","94,986","932,289,750","9,810","9,910","9,720","500",원(KRW),"21,807,689","215,023,813,540",
347890,엠투아이,"16,400","0","0.00","16,450","16,350","34,323","555,941,600","16,500","16,500","15,950","100",원(KRW),"8,399,102","137,745,272,800",
033310,엠투엔,"16,500","650","4.10","16,500","16,450","296,677","4,920,009,600","15,900","17,200","15,800","500",원(KRW),"22,189,819","366,132,013,500",
259630,엠플러스,"13,050","-300","2.25","13,050","13,000","83,772","1,094,438,100","13,350","13,350","12,900","500",원(KRW),"11,212,964","146,329,180,200",
115960,연우,"19,450","-450","2.26","19,450","19,400","14,072","276,062,300","19,900","19,900","19,050","500",원(KRW),"12,398,000","241,141,100,000",
060850,영림원소프트랩,"14,650","700","5.02","14,650","14,600","391,842","5,738,495,600","14,350","15,100","14,200","500",원(KRW),"8,131,000","119,119,150,000",
007530,영신금속,"3,900","-230","5.57","3,900","3,895","289,602","1,138,626,970","4,130","4,145","3,770","500",원(KRW),"12,832,968","50,048,575,200",
143540,영우디에스피,"1,670","-15","0.89","1,670","1,665","161,410","269,002,050","1,685","1,690","1,655","500",원(KRW),"40,634,637","67,859,843,790",
036560,영풍정밀,"8,440","-10","0.12","8,440","8,430","48,924","411,937,870","8,450","8,500","8,380","500",원(KRW),"15,750,000","132,930,000,000",
265560,영화테크,"22,600","-200","0.88","22,600","22,550","29,116","659,472,250","22,950","22,950","22,400","500",원(KRW),"5,345,090","120,799,034,000",
036000,예림당,"2,900","-75","2.52","2,900","2,895","97,345","284,641,730","2,995","3,010","2,885","500",원(KRW),"23,034,277","66,799,403,300",
250930,예선테크,"2,480","-40","1.59","2,490","2,480","97,473","242,425,785","2,510","2,525","2,465","100",원(KRW),"33,000,440","81,841,091,200",
053280,예스24,"16,900","-1,050","5.85","16,900","16,850","688,445","11,541,457,150","17,400","17,500","16,200","500",원(KRW),"17,200,000","290,680,000,000",
122640,예스티,"9,190","-140","1.50","9,190","9,180","37,086","341,402,140","9,390","9,390","9,170","500",원(KRW),"14,832,464","136,310,344,160",
900300,오가닉티코스메틱,"657","-26","3.81","657","655","1,135,360","749,013,204","675","675","648","0",중국위안(CNY),"64,411,060","42,318,066,420",
045060,오공,"4,730","-20","0.42","4,730","4,725","111,676","527,441,385","4,750","4,770","4,700","500",원(KRW),"16,941,974","80,135,537,020",
080520,오디텍,"5,230","-80","1.51","5,230","5,210","83,814","438,175,560","5,270","5,300","5,170","500",원(KRW),"11,746,609","61,434,765,070",
039830,오로라,"9,690","140","1.47","9,700","9,690","152,386","1,464,244,180","9,560","9,720","9,470","500",원(KRW),"10,762,890","104,292,404,100",
046120,오르비텍,"4,955","200","4.21","4,955","4,950","2,401,509","11,840,040,205","4,805","5,030","4,765","500",원(KRW),"23,790,573","117,882,289,215",
014940,오리엔탈정공,"2,465","-50","1.99","2,465","2,455","507,547","1,247,231,225","2,520","2,520","2,425","500",원(KRW),"45,573,661","112,339,074,365",
065500,오리엔트정공,"786","-29","3.56","786","785","1,821,044","1,436,976,063","807","825","779","500",원(KRW),"117,214,562","92,130,645,732",
010470,오리콤,"5,550","-230","3.98","5,570","5,550","182,826","1,015,754,670","5,760","5,770","5,460","1,000",원(KRW),"11,704,050","64,957,477,500",
053980,오상자이엘,"10,400","150","1.46","10,450","10,400","108,110","1,126,786,900","10,500","10,550","10,300","500",원(KRW),"17,747,882","184,577,972,800",
052420,오성첨단소재,"4,645","-55","1.17","4,645","4,640","2,666,689","12,409,696,450","4,730","4,730","4,610","500",원(KRW),"67,662,204","314,290,937,580",
241790,오션브릿지,"17,250","-700","3.90","17,250","17,200","102,918","1,787,979,700","17,800","17,900","17,100","500",원(KRW),"10,002,634","172,545,436,500",
039200,오스코텍,"59,600","-2,200","3.56","59,700","59,600","570,552","34,075,292,000","61,800","61,800","58,700","500",원(KRW),"29,200,311","1,740,338,535,600",
226400,오스테오닉,"3,045","-35","1.14","3,050","3,045","17,660","53,593,805","3,080","3,090","3,005","500",원(KRW),"13,057,051","39,758,720,295",
031510,오스템,"2,900","15","0.52","2,900","2,890","60,572","175,689,630","2,965","2,965","2,885","500",원(KRW),"28,000,000","81,200,000,000",
048260,오스템임플란트,"50,400","-900","1.75","50,400","50,300","119,845","6,016,873,850","50,800","50,900","49,850","500",원(KRW),"14,285,717","720,000,136,800",
138080,오이솔루션,"54,700","-800","1.44","54,700","54,600","60,977","3,316,204,300","55,300","55,300","54,000","500",원(KRW),"10,624,095","581,137,996,500",
080580,오킨스전자,"20,750","-150","0.72","20,850","20,750","63,723","1,328,004,550","20,600","21,250","20,450","500",원(KRW),"8,839,649","183,422,716,750",
067170,오텍,"16,100","1,750","12.20","16,150","16,100","9,731,997","157,953,752,950","15,250","16,800","15,150","500",원(KRW),"15,391,605","247,804,840,500",
173130,오파스넷,"14,400","1,450","11.20","14,450","14,400","394,598","5,595,715,700","12,950","15,600","12,900","500",원(KRW),"4,025,902","57,972,988,800",
049480,오픈베이스,"3,290","0","0.00","3,290","3,285","201,302","660,635,670","3,290","3,315","3,255","500",원(KRW),"31,422,383","103,379,640,070",
244460,올리패스,"23,450","-250","1.05","23,450","23,400","89,999","2,102,052,150","23,450","23,650","23,100","500",원(KRW),"15,976,715","374,653,966,750",
226950,올릭스,"55,900","100","0.18","55,900","55,500","90,739","4,991,140,500","55,300","56,600","53,800","500",원(KRW),"6,771,030","378,500,577,000",
057540,옴니시스템,"2,495","-35","1.38","2,505","2,495","339,620","850,078,865","2,515","2,530","2,480","500",원(KRW),"43,564,185","108,692,641,575",
082210,옵트론텍,"8,690","510","6.23","8,710","8,690","2,002,442","17,417,055,400","8,210","8,900","8,210","500",원(KRW),"23,675,951","205,744,014,190",
109080,옵티시스,"8,050","40","0.50","8,050","8,010","10,516","84,325,550","8,010","8,070","7,940","500",원(KRW),"5,636,000","45,369,800,000",
153710,옵티팜,"17,050","-150","0.87","17,050","17,000","64,863","1,105,233,750","17,200","17,300","16,900","500",원(KRW),"14,469,458","246,704,258,900",
122990,와이솔,"15,600","-250","1.58","15,650","15,600","127,709","1,996,478,500","15,800","15,850","15,500","500",원(KRW),"28,171,941","439,482,279,600",
232140,와이아이케이,"5,730","20","0.35","5,740","5,730","406,257","2,326,635,720","5,800","5,800","5,690","100",원(KRW),"79,682,389","456,580,088,970",
067900,와이엔텍,"13,150","0","0.00","13,150","13,100","98,584","1,296,694,150","13,150","13,300","12,950","500",원(KRW),"18,199,659","239,325,515,850",
155650,와이엠씨,"9,130","-80","0.87","9,130","9,100","88,742","805,644,870","9,250","9,250","9,000","500",원(KRW),"19,974,358","182,365,888,540",
251370,와이엠티,"16,950","-450","2.59","17,000","16,950","53,849","916,103,150","17,400","17,400","16,850","500",원(KRW),"14,954,978","253,486,877,100",
066430,와이오엠,"1,710","-25","1.44","1,710","1,695","65,911","112,325,870","1,735","1,735","1,690","500",원(KRW),"15,855,736","27,113,308,560",
193250,와이제이엠게임즈,"1,480","-15","1.00","1,480","1,475","229,433","338,455,255","1,485","1,495","1,460","100",원(KRW),"54,147,235","80,137,907,800",
273060,와이즈버즈,"1,700","0","0.00","1,705","1,700","81,163","137,332,240","1,700","1,710","1,645","100",원(KRW),"47,552,972","80,840,052,400",
019210,와이지-원,"6,200","60","0.98","6,210","6,200","196,049","1,207,261,990","6,230","6,280","6,000","500",원(KRW),"30,573,819","189,557,677,800",
122870,와이지엔터테인먼트,"47,050","-250","0.53","47,050","47,000","180,610","8,471,137,600","46,750","47,600","46,150","500",원(KRW),"18,410,969","866,236,091,450",
332570,와이팜,"13,550","-100","0.73","13,550","13,500","61,273","829,594,550","13,750","13,750","13,450","500",원(KRW),"37,141,356","503,265,373,800",
079000,와토스코리아,"5,450","-40","0.73","5,460","5,450","4,474","24,514,110","5,490","5,500","5,450","500",원(KRW),"7,200,000","39,240,000,000",
114630,우노앤컴퍼니,"4,240","-20","0.47","4,245","4,225","32,642","138,259,680","4,275","4,280","4,215","500",원(KRW),"13,573,965","57,553,611,600",
032820,우리기술,"1,465","5","0.34","1,475","1,465","4,639,886","6,877,440,235","1,470","1,520","1,425","500",원(KRW),"126,651,712","185,544,758,080",
041190,우리기술투자,"4,890","45","0.93","4,890","4,885","1,969,659","9,676,216,755","4,975","4,985","4,855","500",원(KRW),"84,000,000","410,760,000,000",
115440,우리넷,"9,270","-110","1.17","9,290","9,270","27,229","253,335,800","9,380","9,460","9,230","500",원(KRW),"9,136,944","84,699,470,880",
046970,우리로,"1,605","-5","0.31","1,605","1,600","63,428","101,718,825","1,610","1,620","1,595","500",원(KRW),"28,163,495","45,202,409,475",
082850,우리바이오,"8,220","-450","5.19","8,220","8,210","3,857,298","32,210,386,610","8,680","8,700","8,100","500",원(KRW),"44,917,878","369,224,957,160",
215360,우리산업,"18,100","-100","0.55","18,100","18,050","20,056","362,033,750","18,200","18,200","17,950","500",원(KRW),"9,132,163","165,292,150,300",
072470,우리산업홀딩스,"4,930","-50","1.00","4,930","4,910","14,563","71,695,795","4,985","4,985","4,895","500",원(KRW),"18,887,341","93,114,591,130",
073560,우리손에프앤지,"2,105","45","2.18","2,110","2,105","2,009,869","4,250,181,880","2,075","2,150","2,060","500",원(KRW),"69,237,643","145,745,238,515",
153490,우리이앤엘,"1,420","10","0.71","1,420","1,415","95,058","133,317,025","1,410","1,420","1,390","500",원(KRW),"49,900,000","70,858,000,000",
037400,우리조명,"2,030","-65","3.10","2,035","2,015","163,941","333,069,725","2,095","2,095","1,950","500",원(KRW),"24,923,346","50,594,392,380",
101170,우림기계,"4,610","-25","0.54","4,610","4,550","36,898","168,144,945","4,610","4,620","4,525","500",원(KRW),"13,500,000","62,235,000,000",
066590,우수AMS,"9,880","-120","1.20","9,880","9,870","2,561,148","25,487,448,280","9,890","10,150","9,780","500",원(KRW),"31,480,621","311,028,535,480",
103840,우양,"5,660","230","4.24","5,670","5,660","1,177,543","6,667,404,000","5,550","5,780","5,520","100",원(KRW),"12,858,000","72,776,280,000",
046940,우원개발,"6,380","60","0.95","6,380","6,370","282,430","1,779,286,230","6,300","6,460","6,190","500",원(KRW),"18,074,350","115,314,353,000",
215380,우정바이오,"12,050","150","1.26","12,050","12,000","824,556","10,024,605,700","12,250","12,400","11,900","500",원(KRW),"12,092,926","145,719,758,300",
065680,우주일렉트로,"33,200","1,000","3.11","33,200","32,950","92,827","3,054,091,100","32,300","33,550","32,150","500",원(KRW),"9,934,220","329,816,104,000",
018620,우진비앤지,"3,225","10","0.31","3,225","3,220","1,306,663","4,213,037,930","3,285","3,300","3,160","500",원(KRW),"27,593,398","88,988,708,550",
053080,원방테크,"44,800","1,550","3.58","44,850","44,800","165,233","7,359,624,650","43,550","45,600","43,300","500",원(KRW),"4,294,143","192,377,606,400",
032940,원익,"4,520","0","0.00","4,520","4,510","66,479","300,006,070","4,555","4,555","4,450","500",원(KRW),"18,193,230","82,233,399,600",
240810,원익IPS,"42,850","-500","1.15","42,900","42,850","138,644","5,920,691,950","43,150","43,150","42,500","500",원(KRW),"49,083,901","2,103,245,157,850",
074600,원익QnC,"18,600","0","0.00","18,650","18,600","134,508","2,511,519,300","18,700","18,900","18,400","500",원(KRW),"26,288,000","488,956,800,000",
104830,원익머트리얼즈,"31,500","-50","0.16","31,550","31,500","29,230","910,843,500","31,500","31,550","30,950","500",원(KRW),"12,608,000","397,152,000,000",
014190,원익큐브,"1,740","0","0.00","1,740","1,735","105,716","183,244,290","1,740","1,750","1,725","500",원(KRW),"35,399,906","61,595,836,440",
030530,원익홀딩스,"6,210","-100","1.58","6,210","6,200","490,339","3,033,649,250","6,310","6,310","6,120","500",원(KRW),"77,237,981","479,647,862,010",
012620,원일특강,"8,700","-170","1.92","8,710","8,700","40,689","352,491,820","8,870","8,880","8,580","500",원(KRW),"4,400,000","38,280,000,000",
008370,원풍,"4,495","-25","0.55","4,495","4,460","8,764","39,221,925","4,520","4,520","4,405","500",원(KRW),"12,000,000","53,940,000,000",
008290,원풍물산,"2,650","-30","1.12","2,655","2,650","78,653","208,847,005","2,680","2,690","2,640","500",원(KRW),"40,693,679","107,838,249,350",
101160,월덱스,"16,100","50","0.31","16,100","16,050","180,628","2,890,667,900","15,950","16,200","15,850","500",원(KRW),"16,510,993","265,826,987,300",
095270,웨이브일렉트로,"5,110","10","0.20","5,110","5,070","35,595","181,577,970","5,130","5,180","5,050","500",원(KRW),"14,707,614","75,155,907,540",
065950,웰크론,"5,920","60","1.02","5,930","5,920","462,222","2,762,332,010","6,000","6,050","5,890","500",원(KRW),"28,231,302","167,129,307,840",
076080,웰크론한텍,"2,790","30","1.09","2,795","2,790","584,148","1,617,551,160","2,755","2,800","2,725","500",원(KRW),"19,980,102","55,744,484,580",
196700,웹스,"1,850","-25","1.33","1,850","1,830","52,045","96,736,275","1,880","1,885","1,825","500",원(KRW),"13,698,476","25,342,180,600",
069080,웹젠,"33,950","-300","0.88","33,950","33,900","108,013","3,648,863,150","34,200","34,250","33,500","500",원(KRW),"35,310,884","1,198,804,511,800",
053580,웹케시,"72,400","-300","0.41","72,400","72,300","10,905","787,309,400","72,900","73,200","71,800","500",원(KRW),"6,763,655","489,688,622,000",
071460,위니아딤채,"2,640","0","0.00","2,640","2,635","75,153","197,976,890","2,640","2,650","2,625","500",원(KRW),"35,967,295","94,953,658,800",
044340,위닉스,"21,400","-350","1.61","21,450","21,400","139,320","2,986,523,500","21,500","21,700","21,200","500",원(KRW),"17,873,425","382,491,295,000",
330350,위더스제약,"20,000","-250","1.23","20,000","19,950","41,287","827,810,000","20,250","20,300","19,900","200",원(KRW),"8,792,415","175,848,300,000",
348350,위드텍,"44,450","-1,000","2.20","44,450","44,350","15,659","699,716,550","45,900","45,900","44,350","500",원(KRW),"5,091,800","226,330,510,000",
112040,위메이드,"39,600","-350","0.88","39,600","39,550","62,792","2,460,116,900","39,900","39,900","38,900","500",원(KRW),"16,800,000","665,280,000,000",
065370,위세아이텍,"17,050","-500","2.85","17,050","17,000","11,500","196,178,400","17,350","17,500","16,900","500",원(KRW),"4,453,611","75,934,067,550",
038620,위즈코프,"1,245","-45","3.49","1,250","1,245","640,509","804,976,250","1,275","1,280","1,240","500",원(KRW),"38,830,772","48,344,311,140",
299900,위지윅스튜디오,"4,940","-90","1.79","4,945","4,940","796,720","3,969,319,410","5,010","5,110","4,855","500",원(KRW),"31,295,521","154,599,873,740",
036090,위지트,"1,110","20","1.83","1,115","1,110","1,405,858","1,563,971,665","1,135","1,140","1,095","500",원(KRW),"85,811,167","95,250,395,370",
136540,윈스,"16,650","-100","0.60","16,700","16,650","39,013","650,293,800","16,750","16,800","16,600","500",원(KRW),"12,198,063","203,097,748,950",
320000,윈텍,"2,650","-5","0.19","2,650","2,645","29,778","78,559,370","2,660","2,660","2,625","100",원(KRW),"17,900,148","47,435,392,200",
